Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
ENSG00000197785.9	ATAD3A	chr1	+	1447531	1470067	5.903108	82.700691	195.869934
ENSG00000215014.3	AL645728.1	chr1	+	1510355	1511373	1.310108	2.134546	5.055500
ENSG00000228594.1	C1orf233	chr1	-	1533392	1535476	1.597602	2.602957	6.164894
ENSG00000197530.8	MIB2	chr1	+	1550795	1565990	1.844107	26.223383	62.107971
ENSG00000160075.10	SSU72	chr1	-	1477053	1510249	13.524891	507.224854	1201.321289
ENSG00000189409.8	MMP23B	chr1	+	1567474	1570639	0.022742	0.176446	0.417897
ENSG00000248333.3	CDK11B	chr1	-	1570603	1590473	5.274038	79.975494	189.415527
ENSG00000189339.7	SLC35E2B	chr1	-	1592939	1624167	0.240707	0.993419	2.352833
ENSG00000008128.18	CDK11A	chr1	-	1634169	1655766	2.631519	94.929863	224.833755
ENSG00000215790.2	SLC35E2	chr1	-	1656277	1677431	0.634794	3.011529	7.132564
ENSG00000008130.11	NADK	chr1	-	1682671	1711896	5.269853	100.804695	238.747833
ENSG00000169885.5	CALML6	chr1	+	1846266	1848735	0.121053	0.197230	0.467124
ENSG00000178821.8	TMEM52	chr1	-	1849029	1850712	0.270784	0.441186	1.044913
ENSG00000116151.8	MORN1	chr1	-	2252692	2323146	0.269475	5.203611	12.324335
ENSG00000269753.1	AL589739.1	chr1	+	2258581	2259042	0.000000	0.000000	0.000000
ENSG00000157933.9	SKI	chr1	+	2160134	2241558	0.579627	9.862858	23.359385
ENSG00000067606.11	PRKCZ	chr1	+	1981909	2116834	0.022198	2.236619	5.297253
ENSG00000162585.11	C1orf86	chr1	-	2115903	2144159	1.055917	43.974049	104.148994
ENSG00000269554.1	AL590822.2	chr1	+	2121237	2123179	0.186931	0.304565	0.721337
ENSG00000203301.2	AL590822.1	chr1	-	2143360	2145620	0.000000	0.000000	0.000000
ENSG00000197921.5	HES5	chr1	-	2460184	2461684	0.592938	0.966068	2.288054
ENSG00000149527.12	PLCH2	chr1	+	2357419	2436969	0.021766	0.373626	0.884902
ENSG00000078369.12	GNB1	chr1	-	1716729	1822495	12.946331	715.401794	1694.371582
ENSG00000157881.9	PANK4	chr1	-	2439972	2458039	4.413668	54.907494	130.043991
ENSG00000157916.13	RER1	chr1	+	2323267	2335190	20.046865	227.298676	538.338623
ENSG00000157911.5	PEX10	chr1	-	2336236	2345236	7.793301	57.135777	135.321487
ENSG00000215912.7	TTC34	chr1	-	2567415	2718286	0.016067	0.026178	0.062000
ENSG00000142611.11	PRDM16	chr1	+	2985732	3355185	0.000411	0.000670	0.001586
ENSG00000157870.10	FAM213B	chr1	+	2517930	2522908	14.270296	54.453838	128.969543
ENSG00000142606.11	MMEL1	chr1	-	2522078	2564481	0.000000	0.000000	0.000000
ENSG00000157873.13	TNFRSF14	chr1	+	2487078	2496821	22.546791	208.677872	494.236755
ENSG00000158109.10	TPRG1L	chr1	+	3541566	3546691	23.516834	80.743599	191.234726
ENSG00000162591.11	MEGF6	chr1	-	3406484	3528059	0.013317	0.021697	0.051388
ENSG00000235169.3	SMIM1	chr1	+	3689352	3692546	0.212517	1.395568	3.305291
ENSG00000130764.5	LRRC47	chr1	-	3696784	3713068	11.534029	118.058167	279.611267
ENSG00000116213.11	WRAP73	chr1	-	3547331	3569325	3.852795	85.827614	203.275803
ENSG00000078900.9	TP73	chr1	+	3569084	3652765	0.718056	13.053462	30.916077
ENSG00000116198.8	CEP104	chr1	-	3728645	3773778	1.926773	25.635752	60.716221
ENSG00000169598.11	DFFB	chr1	+	3773845	3801993	1.232509	15.239970	36.094643
ENSG00000198912.6	C1orf174	chr1	-	3805689	3816857	10.368129	107.593956	254.827637
ENSG00000116254.13	CHD5	chr1	-	6161853	6240183	0.003881	0.006323	0.014976
ENSG00000131697.13	NPHP4	chr1	-	5922871	6052533	0.103420	4.300180	10.184630
ENSG00000069424.10	KCNAB2	chr1	+	6051526	6161253	3.665698	207.538818	491.538971
ENSG00000268332.1	AL035406.1	chr1	-	6100630	6101399	0.000000	0.000000	0.000000
ENSG00000158292.6	GPR153	chr1	-	6307406	6321035	0.611665	0.996580	2.360319
ENSG00000069812.7	HES2	chr1	-	6472478	6484730	0.210316	0.342666	0.811576
ENSG00000187017.10	ESPN	chr1	+	6484848	6521430	0.004155	0.006770	0.016033
ENSG00000215788.5	TNFRSF25	chr1	-	6521211	6526255	0.085682	0.178598	0.422995
ENSG00000171680.16	PLEKHG5	chr1	-	6526152	6580121	0.056196	0.683373	1.618514
ENSG00000173662.15	TAS1R1	chr1	+	6615241	6639817	0.012369	0.020153	0.047730
ENSG00000116251.5	RPL22	chr1	-	6241329	6269449	21.625593	469.311859	1111.527466
ENSG00000158286.8	RNF207	chr1	+	6265535	6281359	0.868172	15.274773	36.177071
ENSG00000116237.11	ICMT	chr1	-	6281253	6296032	9.414189	57.545158	136.291077
ENSG00000162408.10	NOL9	chr1	-	6581407	6614595	3.717469	33.175030	78.572395
ENSG00000204859.7	ZBTB48	chr1	+	6640061	6649340	5.429189	43.265774	102.471512
ENSG00000097021.14	ACOT7	chr1	-	6324333	6454451	2.231647	239.273163	566.699280
ENSG00000162413.12	KLHL21	chr1	-	6650784	6674667	7.499535	37.731964	89.365128
ENSG00000116273.5	PHF13	chr1	+	6673745	6684093	17.208040	51.597473	122.204468
ENSG00000049245.8	VAMP3	chr1	+	7831329	7841492	5.614522	31.348364	74.246086
ENSG00000049249.4	TNFRSF9	chr1	-	7979907	8000926	0.250666	1.822661	4.316825
ENSG00000041988.11	THAP3	chr1	+	6684926	6695646	1.137837	8.875044	21.019827
ENSG00000007923.11	DNAJC11	chr1	-	6694228	6761984	3.835653	123.643906	292.840637
ENSG00000049246.10	PER3	chr1	+	7844380	7905237	0.171650	1.524585	3.610857
ENSG00000049247.9	UTS2	chr1	-	7903143	7913572	0.510067	0.831047	1.968268
ENSG00000162426.10	SLC45A1	chr1	+	8377886	8404227	0.013784	0.160426	0.379957
ENSG00000116285.8	ERRFI1	chr1	-	8064464	8086368	0.145995	1.597211	3.782866
ENSG00000116288.8	PARK7	chr1	+	8014351	8045565	36.496716	1931.371094	4574.296875
ENSG00000171735.14	CAMTA1	chr1	+	6845384	7829766	0.079382	230.777527	546.578003
ENSG00000142599.13	RERE	chr1	-	8412457	8877702	0.459962	48.678825	115.291885
ENSG00000180758.10	GPR157	chr1	-	9160364	9189229	0.048812	4.705047	11.143526
ENSG00000142583.13	SLC2A5	chr1	-	9095166	9148537	5.804691	117.692047	278.744171
ENSG00000049239.8	H6PD	chr1	+	9294834	9331396	3.015435	8.650368	20.487701
ENSG00000171612.5	SLC25A33	chr1	+	9599541	9642831	0.615759	1.003250	2.376117
ENSG00000171621.9	SPSB1	chr1	+	9352939	9429591	0.086898	0.141582	0.335326
ENSG00000188807.8	TMEM201	chr1	+	9648932	9674935	2.705087	25.982534	61.537544
ENSG00000178585.10	CTNNBIP1	chr1	-	9908334	9970394	0.445938	35.244865	83.474640
ENSG00000162441.7	LZIC	chr1	-	9982173	10003465	2.043489	38.829449	91.964424
ENSG00000173614.9	NMNAT1	chr1	+	10003486	10045559	0.963215	16.952305	40.150169
ENSG00000054523.12	KIF1B	chr1	+	10270863	10441661	0.159517	1.234946	2.924871
ENSG00000171608.11	PIK3CD	chr1	+	9711790	9789172	8.846085	205.105377	485.775604
ENSG00000179840.5	C1orf200	chr1	-	9712668	9714644	0.000000	0.000000	0.000000
ENSG00000171603.12	CLSTN1	chr1	-	9789084	9884584	3.436240	122.399254	289.892761
ENSG00000130939.14	UBE4B	chr1	+	10092890	10241297	0.860527	85.119736	201.599258
ENSG00000175279.16	APITD1	chr1	+	10490159	10512210	1.610042	67.238152	159.248169
ENSG00000251503.3	APITD1-CORT	chr1	+	10490159	10512210	0.095664	2.364722	5.600654
ENSG00000241563.2	CORT	chr1	+	10509776	10511959	0.015608	0.025430	0.060229
ENSG00000142657.16	PGD	chr1	+	10458649	10480201	18.040630	421.350769	997.935486
ENSG00000175262.10	C1orf127	chr1	-	11006528	11042094	0.021368	0.034815	0.082456
ENSG00000130940.10	CASZ1	chr1	-	10696661	10856707	0.104458	3.317886	7.858147
ENSG00000160049.7	DFFA	chr1	-	10516579	10532583	14.127614	135.494827	320.908600
ENSG00000142655.8	PEX14	chr1	+	10532345	10690815	0.558972	67.686447	160.309906
ENSG00000009724.12	MASP2	chr1	-	11086580	11107290	0.999372	1.628267	3.856419
ENSG00000120948.11	TARDBP	chr1	+	11072414	11085796	18.458340	148.993378	352.878876
ENSG00000074800.9	ENO1	chr1	-	8921061	8939308	578.384949	9578.433594	22685.748047
ENSG00000116649.5	SRM	chr1	-	11114641	11120081	120.135948	866.898376	2053.179199
ENSG00000171824.9	EXOSC10	chr1	-	11126675	11159938	11.605643	231.327744	547.881165
ENSG00000120942.9	UBIAD1	chr1	+	11333263	11356106	4.299357	42.969917	101.770790
ENSG00000204624.6	PTCHD2	chr1	+	11539223	11597641	0.007600	0.012383	0.029327
ENSG00000116661.9	FBXO2	chr1	-	11708424	11715842	0.275962	2.066127	4.893456
ENSG00000132879.9	FBXO44	chr1	+	11714432	11723384	6.140165	40.455048	95.814529
ENSG00000198793.8	MTOR	chr1	-	11166592	11322564	3.082770	62.166428	147.236176
ENSG00000171819.4	ANGPTL7	chr1	+	11249398	11256038	0.022888	0.037291	0.088321
ENSG00000162490.6	DRAXIN	chr1	+	11751786	11785914	0.004454	0.007257	0.017187
ENSG00000177674.11	AGTRAP	chr1	+	11796141	11814859	1.589144	36.782536	87.116470
ENSG00000116663.6	FBXO6	chr1	+	11724181	11734411	13.108044	140.046570	331.689026
ENSG00000116670.10	MAD2L2	chr1	-	11734537	11751707	7.881642	224.987045	532.863770
ENSG00000175206.6	NPPA	chr1	-	11905766	11908402	2.241183	3.651537	8.648372
ENSG00000215910.3	C1orf167	chr1	+	11821844	11849642	0.010936	0.017818	0.042200
ENSG00000177000.6	MTHFR	chr1	-	11845780	11866977	3.362911	14.846628	35.163044
ENSG00000011021.17	CLCN6	chr1	+	11866207	11903201	2.123134	15.611799	36.975292
ENSG00000116685.11	KIAA2013	chr1	-	11979648	11986485	26.529243	70.328362	166.567062
ENSG00000083444.12	PLOD1	chr1	+	11994262	12035595	8.098814	184.903168	437.928284
ENSG00000116688.12	MFN2	chr1	+	12040238	12073571	10.887211	127.440605	301.832794
ENSG00000116691.6	MIIP	chr1	+	12079523	12092102	10.722316	138.767899	328.660614
ENSG00000120949.10	TNFRSF8	chr1	+	12123434	12204264	5.143262	173.909622	411.890961
ENSG00000120952.4	PRAMEF2	chr1	+	12916941	12921764	0.031509	0.051337	0.121588
ENSG00000028137.12	TNFRSF1B	chr1	+	12227060	12269285	9.463407	167.466385	396.630707
ENSG00000162496.4	DHRS3	chr1	-	12627939	12677737	0.043744	1.538387	3.643546
ENSG00000171729.9	TMEM51	chr1	+	15479028	15546976	0.187163	8.410524	19.919653
ENSG00000204464.3	C1orf195	chr1	-	15490840	15497813	0.000000	0.000000	0.000000
ENSG00000048707.9	VPS13D	chr1	+	12290124	12572099	0.274734	10.759292	25.482517
ENSG00000142621.14	FHAD1	chr1	+	15573768	15726858	0.005575	0.009083	0.021513
ENSG00000116731.18	PRDM2	chr1	+	14026693	14151574	1.428384	30.988693	73.394218
ENSG00000162438.7	CTRC	chr1	+	15764935	15775737	0.014070	0.069888	0.165525
ENSG00000142634.8	EFHD2	chr1	+	15736391	15756839	21.145536	289.313477	685.215698
ENSG00000142615.7	CELA2A	chr1	+	15783223	15798586	0.000000	0.000000	0.000000
ENSG00000215704.5	CELA2B	chr1	+	15792404	15817895	0.112506	0.183305	0.434143
ENSG00000132906.13	CASP9	chr1	-	15817327	15853029	2.089187	17.889111	42.368919
ENSG00000116138.8	DNAJC16	chr1	+	15853308	15918874	0.711877	7.622711	18.053778
ENSG00000116771.5	AGMAT	chr1	-	15898848	15911605	1.744312	13.466681	31.894753
ENSG00000162461.7	SLC25A34	chr1	+	16062900	16067891	0.638822	1.040826	2.465113
ENSG00000162458.8	FBLIM1	chr1	+	16083102	16113089	0.005902	0.009616	0.022775
ENSG00000189337.11	KAZN	chr1	+	14925200	15444539	0.006880	0.093523	0.221501
ENSG00000116786.7	PLEKHM2	chr1	+	16010827	16061264	5.347057	105.708687	250.362534
ENSG00000197312.7	DDI2	chr1	+	15943995	15995539	3.359950	11.926291	28.246462
ENSG00000215695.1	RSC1A1	chr1	+	15986364	15988217	4.813416	7.842450	18.574213
ENSG00000173641.13	HSPB7	chr1	-	16340523	16346089	0.000000	0.000000	0.000000
ENSG00000186510.7	CLCNKA	chr1	+	16345370	16360545	0.010016	0.016319	0.038650
ENSG00000204377.3	C1orf134	chr1	-	16555368	16556038	6.366617	10.373065	24.567770
ENSG00000142632.11	ARHGEF19	chr1	-	16524349	16539140	0.715313	8.357098	19.793114
ENSG00000132881.6	RSG1	chr1	-	16558195	16563446	0.708081	5.924105	14.030766
ENSG00000142627.9	EPHA2	chr1	-	16450832	16482582	0.009716	0.015830	0.037493
ENSG00000116809.7	ZBTB17	chr1	-	16268364	16302627	2.695622	60.750187	143.881927
ENSG00000065526.6	SPEN	chr1	+	16174359	16266955	3.077217	43.979996	104.163078
ENSG00000037637.6	FBXO42	chr1	-	16573334	16678949	0.985892	27.592894	65.351555
ENSG00000157191.15	NECAP2	chr1	+	16767167	16786573	15.851893	240.038727	568.512451
ENSG00000055070.12	SZRD1	chr1	+	16679070	16724640	19.821447	435.925232	1032.453857
ENSG00000187144.7	SPATA21	chr1	-	16713612	16763919	0.006043	0.009846	0.023319
ENSG00000159363.13	ATP13A2	chr1	-	17312453	17338423	3.763773	89.696480	212.438889
ENSG00000117115.8	PADI2	chr1	-	17393256	17445948	0.044891	0.184537	0.437060
ENSG00000159339.9	PADI4	chr1	+	17634690	17690499	0.009409	0.154690	0.366370
ENSG00000269468.1	AC004824.2	chr1	-	17655507	17676070	0.000000	0.000000	0.000000
ENSG00000058453.12	CROCC	chr1	+	17066768	17299474	0.054468	5.349244	12.669254
ENSG00000117118.5	SDHB	chr1	-	17345217	17380665	8.880543	449.652588	1064.965942
ENSG00000117148.6	ACTL8	chr1	+	18081808	18153558	0.002118	0.003451	0.008173
ENSG00000074964.12	ARHGEF10L	chr1	+	17866330	18024369	0.006946	0.086796	0.205568
ENSG00000179051.9	RCC2	chr1	-	17733256	17766220	28.742044	350.972107	831.249268
ENSG00000179002.5	TAS1R2	chr1	-	19166093	19186176	0.000000	0.000000	0.000000
ENSG00000255275.3	RP13-279N23.2	chr1	-	19175767	19247615	0.011067	0.101876	0.241286
ENSG00000159423.12	ALDH4A1	chr1	-	19197926	19229275	1.461892	26.443848	62.630123
ENSG00000169991.6	IFFO2	chr1	-	19230775	19283180	1.318785	17.862370	42.305588
ENSG00000211454.9	AKR7L	chr1	-	19592478	19600568	0.495508	0.807326	1.912087
ENSG00000162482.4	AKR7A3	chr1	-	19609052	19615744	0.091538	0.149142	0.353231
ENSG00000127481.10	UBR4	chr1	-	19401000	19536770	3.790671	201.290436	476.740204
ENSG00000053371.8	AKR7A2	chr1	-	19630459	19638640	16.661726	163.043839	386.156219
ENSG00000040487.8	PQLC2	chr1	+	19638820	19655794	1.763575	19.539257	46.277157
ENSG00000127463.9	EMC1	chr1	-	19542158	19578046	4.316949	39.585930	93.756096
ENSG00000053372.4	MRTO4	chr1	+	19578033	19586622	40.998734	249.442886	590.785400
ENSG00000158748.3	HTR6	chr1	+	19991780	20006055	0.014360	0.023397	0.055413
ENSG00000188257.6	PLA2G2A	chr1	-	20301925	20306932	0.030351	0.049451	0.117120
ENSG00000162543.5	UBXN10	chr1	+	20512578	20522541	0.015255	0.024855	0.058867
ENSG00000117215.10	PLA2G2D	chr1	-	20438432	20446050	0.079801	0.130019	0.307939
ENSG00000127472.6	PLA2G5	chr1	+	20354672	20417683	0.002412	0.003930	0.009308
ENSG00000162545.5	CAMK2N1	chr1	-	20808884	20812713	0.079373	0.129322	0.306288
ENSG00000158816.11	VWA5B1	chr1	+	20617412	20681387	0.002376	0.003871	0.009169
ENSG00000169914.5	OTUD3	chr1	+	20209006	20239438	0.357076	0.700280	1.658557
ENSG00000270136.1	NBL1	chr1	+	19923473	19984549	0.210116	12.356791	29.266066
ENSG00000173436.9	MINOS1	chr1	+	19923477	19956314	4.224643	215.560455	510.537598
ENSG00000158747.9	NBL1	chr1	+	19967048	19984945	0.023932	0.038992	0.092350
ENSG00000090432.5	MUL1	chr1	-	20825943	20834654	12.803799	72.182663	170.958847
ENSG00000158825.5	CDA	chr1	+	20915441	20945401	0.025366	0.041329	0.097883
ENSG00000158828.5	PINK1	chr1	+	20959948	20978004	2.531023	9.708111	22.992880
ENSG00000162542.9	TMCO4	chr1	-	20008706	20126438	0.664900	48.113068	113.951927
ENSG00000077549.13	CAPZB	chr1	-	19665267	19812066	5.579504	843.175903	1996.994385
ENSG00000189410.7	SH2D5	chr1	-	21046225	21059330	0.138868	0.226256	0.535870
ENSG00000244038.4	DDOST	chr1	-	20978270	20988000	85.664650	684.823853	1621.950317
ENSG00000127483.13	HP1BP3	chr1	-	21069154	21113816	5.913280	234.365524	555.075928
ENSG00000076864.15	RAP1GAP	chr1	-	21922708	21995801	0.004145	0.006753	0.015995
ENSG00000162551.9	ALPL	chr1	+	21835858	21904905	0.004171	0.136499	0.323286
ENSG00000142794.13	NBPF3	chr1	+	21766621	21811498	0.055707	0.090763	0.214965
ENSG00000117298.10	ECE1	chr1	-	21543740	21671997	0.744155	33.211277	78.658249
ENSG00000187942.7	LDLRAD2	chr1	+	22138758	22151714	0.073149	0.119181	0.282270
ENSG00000142798.12	HSPG2	chr1	-	22148738	22263790	0.023081	1.618724	3.833818
ENSG00000075151.15	EIF4G3	chr1	-	21132963	21503377	0.728161	73.032333	172.971222
ENSG00000090686.11	USP48	chr1	-	22004791	22110099	4.075771	158.969894	376.507416
ENSG00000162552.9	WNT4	chr1	-	22446461	22470462	0.012666	0.020637	0.048876
ENSG00000070831.11	CDC42	chr1	+	22379120	22419437	19.821312	608.183777	1440.434448
ENSG00000184677.12	ZBTB40	chr1	+	22778344	22857650	1.538556	20.069687	47.533440
ENSG00000133216.12	EPHB2	chr1	+	23037332	23241818	0.003773	0.006147	0.014559
ENSG00000004487.11	KDM1A	chr1	+	23345941	23410182	5.409547	177.776855	421.050201
ENSG00000169641.9	LUZP1	chr1	-	23410516	23504301	1.228076	22.400900	53.054733
ENSG00000204219.5	TCEA3	chr1	-	23707554	23751233	0.006647	0.010830	0.025650
ENSG00000125945.9	ZNF436	chr1	-	23685941	23695935	1.871036	3.048460	7.220033
ENSG00000249087.3	C1orf213	chr1	+	23695490	23698332	1.598819	3.058091	7.242842
ENSG00000088280.13	ASAP3	chr1	-	23755056	23810685	0.008341	0.013590	0.032187
ENSG00000007968.6	E2F2	chr1	-	23832922	23857712	2.693410	8.218120	19.463953
ENSG00000117318.8	ID3	chr1	-	23884409	23886285	36.108227	97.628731	231.225800
ENSG00000197880.4	MDS2	chr1	+	23907985	23967058	0.023107	0.037648	0.089166
ENSG00000125944.12	HNRNPR	chr1	-	23630264	23670829	9.007971	266.806885	631.910645
ENSG00000011007.7	TCEB3	chr1	+	24069645	24088549	14.363229	84.864876	200.995621
ENSG00000057757.5	PITHD1	chr1	+	24104895	24114722	23.497295	226.852814	537.282654
ENSG00000011009.6	LYPLA2	chr1	+	24117460	24122029	12.315199	44.886532	106.310143
ENSG00000117308.10	GALE	chr1	-	24122089	24127271	17.174755	103.887581	246.049377
ENSG00000117305.10	HMGCL	chr1	-	24128375	24165110	2.906125	103.674477	245.544662
ENSG00000179163.11	FUCA1	chr1	-	24171567	24194784	2.448750	43.051502	101.964027
ENSG00000188822.6	CNR2	chr1	-	24197016	24285549	0.492972	11.285437	26.728649
ENSG00000189266.7	PNRC2	chr1	+	24285599	24289952	32.296387	136.817520	324.041290
ENSG00000142677.3	IL22RA1	chr1	-	24446261	24469611	0.006424	0.010467	0.024789
ENSG00000185436.7	IFNLR1	chr1	-	24480647	24514449	0.768720	6.068914	14.373735
ENSG00000184454.6	NCMAP	chr1	+	24882602	24935819	0.002856	0.004653	0.011021
ENSG00000117602.6	RCAN3	chr1	+	24829387	24863506	0.017819	0.029032	0.068761
ENSG00000188529.10	SRSF10	chr1	-	24291294	24307417	9.870048	96.593597	228.774170
ENSG00000158055.11	GRHL3	chr1	+	24645812	24690972	0.119956	0.195443	0.462891
ENSG00000001460.13	STPG1	chr1	-	24683489	24743424	0.118446	0.250363	0.592965
ENSG00000001461.12	NIPAL3	chr1	+	24742284	24799466	0.908672	19.078224	45.185242
ENSG00000142676.8	RPL11	chr1	+	24018269	24022915	1206.620972	14175.432617	33573.375000
ENSG00000133226.12	SRRM1	chr1	+	24958207	24999758	2.641849	116.354614	275.576538
ENSG00000169504.10	CLIC4	chr1	+	25071848	25170815	2.065361	77.165688	182.760727
ENSG00000117614.5	SYF2	chr1	-	25549170	25558993	11.544134	138.662582	328.411194
ENSG00000020633.14	RUNX3	chr1	-	25226002	25291612	13.185119	302.796265	717.148682
ENSG00000204178.5	TMEM57	chr1	+	25757388	25826700	1.326501	35.801414	84.792770
ENSG00000157978.7	LDLRAP1	chr1	+	25870071	25895377	4.300969	54.744892	129.658875
ENSG00000182749.5	PAQR7	chr1	-	26187701	26197744	4.213859	20.708822	49.047184
ENSG00000162430.12	SEPN1	chr1	+	26126667	26144713	0.462586	2.808172	6.650930
ENSG00000255054.3	RP1-317E23.6	chr1	+	26137961	26150235	0.067114	0.109348	0.258982
ENSG00000117640.13	MTFR1L	chr1	+	26145131	26159432	7.300972	81.387115	192.758850
ENSG00000223474.2	AL020996.1	chr1	-	26145212	26147288	0.000000	0.000000	0.000000
ENSG00000127423.6	AUNIP	chr1	-	26158414	26185903	1.175336	24.758698	58.638988
ENSG00000117616.13	C1orf63	chr1	-	25568728	25664704	1.011975	105.227989	249.224030
ENSG00000187010.14	RHD	chr1	+	25598884	25656936	0.000000	0.000000	0.000000
ENSG00000183726.6	TMEM50A	chr1	+	25664408	25688852	13.824631	226.695908	536.911011
ENSG00000188672.12	RHCE	chr1	-	25688740	25756683	0.047583	0.154193	0.365193
ENSG00000117643.10	MAN1C1	chr1	+	25943959	26112698	0.023508	2.664828	6.311430
ENSG00000175087.5	PDIK1L	chr1	+	26437664	26452034	1.158834	7.189714	17.028261
ENSG00000158006.9	PAFAH2	chr1	-	26286258	26324648	1.149048	20.572401	48.724075
ENSG00000188782.3	CATSPER4	chr1	+	26517052	26529459	0.012250	0.019959	0.047271
ENSG00000142684.7	ZNF593	chr1	+	26496362	26498551	34.826649	66.545288	157.607178
ENSG00000142675.12	CNKSR1	chr1	+	26503894	26516377	0.575120	5.169525	12.243605
ENSG00000130695.9	CEP85	chr1	+	26560691	26605299	2.541425	51.556366	122.107109
ENSG00000117632.16	STMN1	chr1	-	26210672	26233482	58.955242	1323.874023	3135.489014
ENSG00000176092.9	AIM1L	chr1	-	26648350	26680621	0.004710	0.007674	0.018175
ENSG00000117682.12	DHDDS	chr1	+	26758773	26797785	2.002989	76.974960	182.309006
ENSG00000198830.6	HMGN2	chr1	+	26798941	26802463	17.302769	35.695572	84.542091
ENSG00000142669.9	SH3BGRL3	chr1	+	26605667	26608007	234.719009	582.938049	1380.641846
ENSG00000158062.16	UBXN11	chr1	-	26607819	26644854	2.787086	34.233540	81.079384
ENSG00000169442.4	CD52	chr1	+	26644448	26647014	260.684326	2273.846436	5385.422363
ENSG00000117676.9	RPS6KA1	chr1	+	26856252	26901521	13.324757	318.917419	755.330261
ENSG00000060642.6	PIGV	chr1	+	27113963	27124889	2.371797	23.014969	54.509106
ENSG00000175793.10	SFN	chr1	+	27189633	27190947	2.295817	3.740551	8.859196
ENSG00000204160.6	ZDHHC18	chr1	+	27153201	27184093	6.992761	109.789444	260.027466
ENSG00000142751.9	GPN2	chr1	-	27205773	27216788	8.062364	76.987465	182.338608
ENSG00000117713.13	ARID1A	chr1	+	27022524	27108595	3.669042	89.214096	211.296402
ENSG00000175707.7	C1orf172	chr1	-	27276053	27286897	0.013923	0.022685	0.053727
ENSG00000253368.3	TRNP1	chr1	+	27320198	27327389	0.084538	0.137737	0.326219
ENSG00000090020.6	SLC9A1	chr1	-	27425306	27493472	1.198450	41.503208	98.297012
ENSG00000198746.8	GPATCH3	chr1	-	27216979	27226957	6.492823	51.030098	120.860687
