Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
ENSG00000107404.13	DVL1	chr1	-	1270656	1284730	3.132711	20.646570	48.526741
ENSG00000175756.9	AURKAIP1	chr1	-	1309110	1310875	159.770050	421.590393	990.886475
ENSG00000131584.14	ACAP3	chr1	-	1227756	1244989	1.778144	17.326660	40.723778
ENSG00000169972.7	PUSL1	chr1	+	1243947	1247057	10.218048	37.679779	88.560806
ENSG00000127054.13	CPSF3L	chr1	-	1246965	1260071	22.454805	230.177109	540.997559
ENSG00000221978.7	CCNL2	chr1	-	1321091	1334708	11.464329	112.178772	263.659790
ENSG00000235098.4	ANKRD65	chr1	-	1353800	1357149	0.045373	0.069908	0.164309
ENSG00000179403.10	VWA1	chr1	+	1370241	1378262	0.718150	1.806645	4.246253
ENSG00000224870.3	RP4-758J18.2	chr1	+	1334902	1337426	27.629156	68.108459	160.078949
ENSG00000242485.1	MRPL20	chr1	-	1337288	1342693	69.093140	690.619995	1623.201172
ENSG00000215915.5	ATAD3C	chr1	+	1385069	1405538	0.058736	0.090497	0.212700
ENSG00000160072.14	ATAD3B	chr1	+	1407143	1433228	3.717945	33.251595	78.153000
ENSG00000197785.9	ATAD3A	chr1	+	1447531	1470067	5.673785	74.251755	174.517883
ENSG00000215014.3	AL645728.1	chr1	+	1510355	1511373	1.487733	2.292211	5.387505
ENSG00000228594.1	C1orf233	chr1	-	1533392	1535476	2.768345	4.265301	10.024966
ENSG00000197530.8	MIB2	chr1	+	1550795	1565990	1.004671	15.001480	35.258781
ENSG00000160075.10	SSU72	chr1	-	1477053	1510249	13.942224	539.959412	1269.095459
ENSG00000008130.11	NADK	chr1	-	1682671	1711896	7.984821	129.223389	303.720673
ENSG00000189409.8	MMP23B	chr1	+	1567474	1570639	0.000000	0.000000	0.000000
ENSG00000248333.3	CDK11B	chr1	-	1570603	1590473	4.877198	70.383682	165.426544
ENSG00000189339.7	SLC35E2B	chr1	-	1592939	1624167	1.506072	16.170372	38.006092
ENSG00000008128.18	CDK11A	chr1	-	1634169	1655766	2.255837	51.661938	121.423820
ENSG00000215790.2	SLC35E2	chr1	-	1656277	1677431	4.414986	9.098419	21.384502
ENSG00000116151.8	MORN1	chr1	-	2252692	2323146	0.241929	5.096605	11.978824
ENSG00000269753.1	AL589739.1	chr1	+	2258581	2259042	0.000000	0.000000	0.000000
ENSG00000157933.9	SKI	chr1	+	2160134	2241558	0.753171	13.522254	31.782078
ENSG00000067606.11	PRKCZ	chr1	+	1981909	2116834	0.020490	1.170179	2.750333
ENSG00000162585.11	C1orf86	chr1	-	2115903	2144159	0.954961	29.995712	70.500534
ENSG00000269554.1	AL590822.2	chr1	+	2121237	2123179	0.017894	0.027570	0.064799
ENSG00000203301.2	AL590822.1	chr1	-	2143360	2145620	0.000000	0.000000	0.000000
ENSG00000157881.9	PANK4	chr1	-	2439972	2458039	4.883359	96.281769	226.296188
ENSG00000157916.13	RER1	chr1	+	2323267	2335190	23.980274	300.834717	707.067932
ENSG00000157911.5	PEX10	chr1	-	2336236	2345236	7.361467	50.847630	119.509911
ENSG00000149527.12	PLCH2	chr1	+	2357419	2436969	0.010685	0.016463	0.038693
ENSG00000078369.12	GNB1	chr1	-	1716729	1822495	16.395906	855.659302	2011.101807
ENSG00000157870.10	FAM213B	chr1	+	2517930	2522908	3.856045	28.236715	66.366264
ENSG00000142606.11	MMEL1	chr1	-	2522078	2564481	0.000000	0.000000	0.000000
ENSG00000157873.13	TNFRSF14	chr1	+	2487078	2496821	23.372387	199.047562	467.832153
ENSG00000158109.10	TPRG1L	chr1	+	3541566	3546691	30.150702	97.920967	230.148880
ENSG00000162591.11	MEGF6	chr1	-	3406484	3528059	0.008669	0.013357	0.031393
ENSG00000235169.3	SMIM1	chr1	+	3689352	3692546	0.224726	0.346244	0.813797
ENSG00000162592.4	CCDC27	chr1	+	3668962	3688209	0.015638	0.024094	0.056630
ENSG00000215912.7	TTC34	chr1	-	2567415	2718286	0.012050	0.018566	0.043636
ENSG00000130764.5	LRRC47	chr1	-	3696784	3713068	12.318603	124.221458	291.964355
ENSG00000116213.11	WRAP73	chr1	-	3547331	3569325	3.741364	76.785439	180.472946
ENSG00000078900.9	TP73	chr1	+	3569084	3652765	0.355091	6.668459	15.673237
ENSG00000169598.11	DFFB	chr1	+	3773845	3801993	0.491777	9.874085	23.207592
ENSG00000142611.11	PRDM16	chr1	+	2985732	3355185	0.002057	0.003169	0.007449
ENSG00000116198.8	CEP104	chr1	-	3728645	3773778	2.933821	46.011707	108.143784
ENSG00000198912.6	C1orf174	chr1	-	3805689	3816857	12.905212	123.414757	290.068329
ENSG00000116254.13	CHD5	chr1	-	6161853	6240183	0.005796	0.008930	0.020989
ENSG00000158292.6	GPR153	chr1	-	6307406	6321035	1.213353	1.869462	4.393897
ENSG00000131697.13	NPHP4	chr1	-	5922871	6052533	0.203170	8.771553	20.616251
ENSG00000069424.10	KCNAB2	chr1	+	6051526	6161253	4.925946	258.474548	607.506592
ENSG00000268332.1	AL035406.1	chr1	-	6100630	6101399	0.000000	0.000000	0.000000
ENSG00000069812.7	HES2	chr1	-	6472478	6484730	0.418918	0.978782	2.300483
ENSG00000187017.10	ESPN	chr1	+	6484848	6521430	0.004018	0.042460	0.099795
ENSG00000215788.5	TNFRSF25	chr1	-	6521211	6526255	0.089621	0.586900	1.379423
ENSG00000171680.16	PLEKHG5	chr1	-	6526152	6580121	0.038714	0.196293	0.461359
ENSG00000173662.15	TAS1R1	chr1	+	6615241	6639817	0.036986	0.056986	0.133937
ENSG00000116251.5	RPL22	chr1	-	6241329	6269449	5.515838	131.642334	309.406067
ENSG00000158286.8	RNF207	chr1	+	6265535	6281359	0.616269	9.276731	21.803598
ENSG00000116237.11	ICMT	chr1	-	6281253	6296032	19.379850	114.528290	269.181976
ENSG00000204859.7	ZBTB48	chr1	+	6640061	6649340	4.800480	34.129158	80.215584
ENSG00000162408.10	NOL9	chr1	-	6581407	6614595	4.016609	32.503311	76.394279
ENSG00000097021.14	ACOT7	chr1	-	6324333	6454451	1.837794	202.068527	474.932526
ENSG00000162413.12	KLHL21	chr1	-	6650784	6674667	4.418630	33.690765	79.185204
ENSG00000116273.5	PHF13	chr1	+	6673745	6684093	8.925549	37.632187	88.448952
ENSG00000049245.8	VAMP3	chr1	+	7831329	7841492	4.438838	28.579744	67.172508
ENSG00000049249.4	TNFRSF9	chr1	-	7979907	8000926	0.277867	3.740810	8.792227
ENSG00000041988.11	THAP3	chr1	+	6684926	6695646	1.869505	28.621893	67.271568
ENSG00000007923.11	DNAJC11	chr1	-	6694228	6761984	4.220961	130.363129	306.399445
ENSG00000049246.10	PER3	chr1	+	7844380	7905237	0.183286	3.980546	9.355691
ENSG00000049247.9	UTS2	chr1	-	7903143	7913572	0.000000	0.000000	0.000000
ENSG00000116285.8	ERRFI1	chr1	-	8064464	8086368	0.114648	1.575805	3.703698
ENSG00000116288.8	PARK7	chr1	+	8014351	8045565	42.267593	1959.494263	4605.504883
ENSG00000171735.14	CAMTA1	chr1	+	6845384	7829766	0.073909	204.018799	479.516296
ENSG00000142599.13	RERE	chr1	-	8412457	8877702	0.289903	29.003431	68.168320
ENSG00000197241.3	SLC2A7	chr1	-	9063359	9086404	0.009806	0.015109	0.035510
ENSG00000180758.10	GPR157	chr1	-	9160364	9189229	1.270083	15.233446	35.803986
ENSG00000142583.13	SLC2A5	chr1	-	9095166	9148537	3.833989	96.874443	227.689194
ENSG00000171621.9	SPSB1	chr1	+	9352939	9429591	0.053279	0.082089	0.192938
ENSG00000171612.5	SLC25A33	chr1	+	9599541	9642831	0.699331	1.077488	2.532477
ENSG00000188807.8	TMEM201	chr1	+	9648932	9674935	3.613472	32.413227	76.182549
ENSG00000049239.8	H6PD	chr1	+	9294834	9331396	3.598230	19.991213	46.986420
ENSG00000178585.10	CTNNBIP1	chr1	-	9908334	9970394	0.586903	17.805426	41.849045
ENSG00000173614.9	NMNAT1	chr1	+	10003486	10045559	1.412757	26.834820	63.071320
ENSG00000162441.7	LZIC	chr1	-	9982173	10003465	3.786429	80.876884	190.089279
ENSG00000171608.11	PIK3CD	chr1	+	9711790	9789172	10.231855	229.079147	538.416992
ENSG00000179840.5	C1orf200	chr1	-	9712668	9714644	6.219756	10.374457	24.383644
ENSG00000171603.12	CLSTN1	chr1	-	9789084	9884584	3.477228	126.367790	297.009003
ENSG00000130939.14	UBE4B	chr1	+	10092890	10241297	1.555215	75.324486	177.039185
ENSG00000054523.12	KIF1B	chr1	+	10270863	10441661	0.365745	9.157910	21.524328
ENSG00000175279.16	APITD1	chr1	+	10490159	10512210	1.581575	63.413643	149.044479
ENSG00000251503.3	APITD1-CORT	chr1	+	10490159	10512210	0.080103	1.825705	4.291052
ENSG00000241563.2	CORT	chr1	+	10509776	10511959	0.012861	0.019815	0.046573
ENSG00000142657.16	PGD	chr1	+	10458649	10480201	25.922520	631.832764	1485.030518
ENSG00000130940.10	CASZ1	chr1	-	10696661	10856707	0.085264	3.402505	7.997090
ENSG00000175262.10	C1orf127	chr1	-	11006528	11042094	0.078904	1.405467	3.303344
ENSG00000160049.7	DFFA	chr1	-	10516579	10532583	18.023613	150.827454	354.497864
ENSG00000142655.8	PEX14	chr1	+	10532345	10690815	0.598539	61.429890	144.381958
ENSG00000009724.12	MASP2	chr1	-	11086580	11107290	1.085907	1.673101	3.932379
ENSG00000120948.11	TARDBP	chr1	+	11072414	11085796	22.402742	169.613052	398.650665
ENSG00000116649.5	SRM	chr1	-	11114641	11120081	120.840439	806.670288	1895.960449
ENSG00000171824.9	EXOSC10	chr1	-	11126675	11159938	11.748175	215.098557	505.557709
ENSG00000204624.6	PTCHD2	chr1	+	11539223	11597641	0.002602	0.004009	0.009423
ENSG00000116661.9	FBXO2	chr1	-	11708424	11715842	0.183313	0.906259	2.130029
ENSG00000132879.9	FBXO44	chr1	+	11714432	11723384	4.965753	30.997646	72.855431
ENSG00000120942.9	UBIAD1	chr1	+	11333263	11356106	5.201406	49.126282	115.464134
ENSG00000074800.9	ENO1	chr1	-	8921061	8939308	769.652222	11803.371094	27742.095703
ENSG00000198793.8	MTOR	chr1	-	11166592	11322564	4.307780	75.795547	178.146332
ENSG00000171819.4	ANGPTL7	chr1	+	11249398	11256038	0.068664	0.105793	0.248652
ENSG00000116663.6	FBXO6	chr1	+	11724181	11734411	10.787248	109.008659	256.208893
ENSG00000162490.6	DRAXIN	chr1	+	11751786	11785914	0.044420	0.068440	0.160857
ENSG00000177674.11	AGTRAP	chr1	+	11796141	11814859	1.632809	41.921963	98.531441
ENSG00000116670.10	MAD2L2	chr1	-	11734537	11751707	10.429290	251.809616	591.841675
ENSG00000215910.3	C1orf167	chr1	+	11821844	11849642	0.005468	0.008425	0.019801
ENSG00000177000.6	MTHFR	chr1	-	11845780	11866977	3.828168	15.949930	37.487972
ENSG00000011021.17	CLCN6	chr1	+	11866207	11903201	1.768325	20.099756	47.241531
ENSG00000175206.6	NPPA	chr1	-	11905766	11908402	2.682214	4.132596	9.713061
ENSG00000116685.11	KIAA2013	chr1	-	11979648	11986485	29.983540	106.225677	249.667908
ENSG00000083444.12	PLOD1	chr1	+	11994262	12035595	9.242306	200.531952	471.320984
ENSG00000116688.12	MFN2	chr1	+	12040238	12073571	14.449606	166.635986	391.653473
ENSG00000116691.6	MIIP	chr1	+	12079523	12092102	8.932248	112.192680	263.692474
ENSG00000120949.10	TNFRSF8	chr1	+	12123434	12204264	7.627065	255.438797	600.371521
ENSG00000028137.12	TNFRSF1B	chr1	+	12227060	12269285	11.266023	187.003006	439.523163
ENSG00000179172.7	HNRNPCL1	chr1	-	12907261	12908578	0.115326	0.177687	0.417628
ENSG00000162496.4	DHRS3	chr1	-	12627939	12677737	0.621595	25.857641	60.774601
ENSG00000048707.9	VPS13D	chr1	+	12290124	12572099	0.356757	20.504398	48.192585
ENSG00000171729.9	TMEM51	chr1	+	15479028	15546976	0.467247	0.719906	1.692035
ENSG00000204464.3	C1orf195	chr1	-	15490840	15497813	0.000000	0.000000	0.000000
ENSG00000142621.14	FHAD1	chr1	+	15573768	15726858	0.005925	0.009129	0.021456
ENSG00000116731.18	PRDM2	chr1	+	14026693	14151574	2.357383	61.089348	143.581558
ENSG00000142634.8	EFHD2	chr1	+	15736391	15756839	18.632153	241.140564	566.765564
ENSG00000142615.7	CELA2A	chr1	+	15783223	15798586	0.000000	0.000000	0.000000
ENSG00000215704.5	CELA2B	chr1	+	15792404	15817895	0.053507	0.082440	0.193764
ENSG00000132906.13	CASP9	chr1	-	15817327	15853029	1.117622	27.810324	65.364090
ENSG00000116138.8	DNAJC16	chr1	+	15853308	15918874	0.422965	14.937733	35.108955
ENSG00000116771.5	AGMAT	chr1	-	15898848	15911605	3.380177	23.753870	55.829994
ENSG00000197312.7	DDI2	chr1	+	15943995	15995539	6.701858	38.734074	91.038765
ENSG00000215695.1	RSC1A1	chr1	+	15986364	15988217	1.081793	1.666762	3.917481
ENSG00000162461.7	SLC25A34	chr1	+	16062900	16067891	0.363381	0.690712	1.623418
ENSG00000189337.11	KAZN	chr1	+	14925200	15444539	0.008416	0.012967	0.030477
ENSG00000116786.7	PLEKHM2	chr1	+	16010827	16061264	5.509763	99.574257	234.034714
ENSG00000185519.8	FAM131C	chr1	-	16384264	16400127	0.009581	0.014762	0.034696
ENSG00000173641.13	HSPB7	chr1	-	16340523	16346089	0.000000	0.000000	0.000000
ENSG00000186510.7	CLCNKA	chr1	+	16345370	16360545	0.030136	0.175919	0.413471
ENSG00000142627.9	EPHA2	chr1	-	16450832	16482582	0.081409	1.650830	3.880033
ENSG00000142632.11	ARHGEF19	chr1	-	16524349	16539140	1.861937	14.203501	33.383247
ENSG00000204377.3	C1orf134	chr1	-	16555368	16556038	5.154993	7.942507	18.667700
ENSG00000132881.6	RSG1	chr1	-	16558195	16563446	1.200436	8.006834	18.818892
ENSG00000116809.7	ZBTB17	chr1	-	16268364	16302627	2.875371	68.017128	159.864288
ENSG00000065526.6	SPEN	chr1	+	16174359	16266955	3.911608	44.417942	104.397865
ENSG00000037637.6	FBXO42	chr1	-	16573334	16678949	1.353793	37.450459	88.021828
ENSG00000055070.12	SZRD1	chr1	+	16679070	16724640	45.247681	505.946686	1189.153687
ENSG00000187144.7	SPATA21	chr1	-	16713612	16763919	18.990379	29.370274	69.030525
ENSG00000157191.15	NECAP2	chr1	+	16767167	16786573	24.163570	353.843384	831.657104
ENSG00000159363.13	ATP13A2	chr1	-	17312453	17338423	3.584195	41.022034	96.416290
ENSG00000142619.4	PADI3	chr1	+	17575593	17610728	0.004326	0.006665	0.015666
ENSG00000058453.12	CROCC	chr1	+	17066768	17299474	0.016619	0.134641	0.316453
ENSG00000159339.9	PADI4	chr1	+	17634690	17690499	0.024422	0.037628	0.088439
ENSG00000269468.1	AC004824.2	chr1	-	17655507	17676070	0.000000	0.000000	0.000000
ENSG00000117115.8	PADI2	chr1	-	17393256	17445948	0.127444	2.519710	5.922210
ENSG00000117118.5	SDHB	chr1	-	17345217	17380665	12.241333	576.158630	1354.176514
ENSG00000117148.6	ACTL8	chr1	+	18081808	18153558	0.004237	0.006528	0.015343
ENSG00000009709.7	PAX7	chr1	+	18957500	19075360	0.000645	0.000994	0.002336
ENSG00000117154.7	IGSF21	chr1	+	18434240	18704977	0.000561	0.000864	0.002032
ENSG00000074964.12	ARHGEF10L	chr1	+	17866330	18024369	0.001924	0.044435	0.104438
ENSG00000179002.5	TAS1R2	chr1	-	19166093	19186176	0.000000	0.000000	0.000000
ENSG00000255275.3	RP13-279N23.2	chr1	-	19175767	19247615	0.001109	0.001709	0.004016
ENSG00000159423.12	ALDH4A1	chr1	-	19197926	19229275	2.957420	44.477272	104.537315
ENSG00000169991.6	IFFO2	chr1	-	19230775	19283180	0.571623	12.860475	30.226664
ENSG00000179051.9	RCC2	chr1	-	17733256	17766220	24.170607	327.327850	769.336243
ENSG00000211454.9	AKR7L	chr1	-	19592478	19600568	0.143262	0.220730	0.518793
ENSG00000162482.4	AKR7A3	chr1	-	19609052	19615744	0.078191	0.120472	0.283152
ENSG00000053371.8	AKR7A2	chr1	-	19630459	19638640	9.622067	88.403069	207.778488
ENSG00000040487.8	PQLC2	chr1	+	19638820	19655794	2.357879	26.193665	61.564373
ENSG00000127481.10	UBR4	chr1	-	19401000	19536770	5.740163	239.003342	561.742371
ENSG00000127463.9	EMC1	chr1	-	19542158	19578046	6.378916	61.023582	143.426987
ENSG00000053372.4	MRTO4	chr1	+	19578033	19586622	41.435505	237.267700	557.663025
ENSG00000158748.3	HTR6	chr1	+	19991780	20006055	0.031942	0.049214	0.115671
ENSG00000188257.6	PLA2G2A	chr1	-	20301925	20306932	0.030351	0.046763	0.109910
ENSG00000162543.5	UBXN10	chr1	+	20512578	20522541	0.015255	0.023504	0.055243
ENSG00000158816.11	VWA5B1	chr1	+	20617412	20681387	0.002376	0.003661	0.008604
ENSG00000162545.5	CAMK2N1	chr1	-	20808884	20812713	0.355875	0.881661	2.072215
ENSG00000117215.10	PLA2G2D	chr1	-	20438432	20446050	0.037931	0.058442	0.137359
ENSG00000169914.5	OTUD3	chr1	+	20209006	20239438	1.734668	4.602192	10.816778
ENSG00000090432.5	MUL1	chr1	-	20825943	20834654	15.194613	83.381020	195.974884
ENSG00000270136.1	NBL1	chr1	+	19923473	19984549	0.301818	17.046623	40.065590
ENSG00000173436.9	MINOS1	chr1	+	19923477	19956314	4.599441	206.263412	484.791962
ENSG00000158747.9	NBL1	chr1	+	19967048	19984945	0.028120	0.043326	0.101831
ENSG00000158825.5	CDA	chr1	+	20915441	20945401	0.020226	0.031163	0.073244
ENSG00000158828.5	PINK1	chr1	+	20959948	20978004	3.459607	15.712960	36.931011
ENSG00000162542.9	TMCO4	chr1	-	20008706	20126438	0.684907	37.315407	87.704399
ENSG00000077549.13	CAPZB	chr1	-	19665267	19812066	6.892525	993.207764	2334.389404
ENSG00000117245.8	KIF17	chr1	-	20990507	21044510	0.006646	0.097883	0.230060
ENSG00000189410.7	SH2D5	chr1	-	21046225	21059330	0.161911	0.249463	0.586326
ENSG00000244038.4	DDOST	chr1	-	20978270	20988000	87.316498	647.547058	1521.964600
ENSG00000127483.13	HP1BP3	chr1	-	21069154	21113816	8.107488	355.735443	836.104065
ENSG00000142794.13	NBPF3	chr1	+	21766621	21811498	0.003276	0.005047	0.011863
ENSG00000076864.15	RAP1GAP	chr1	-	21922708	21995801	0.009060	0.058772	0.138134
ENSG00000117298.10	ECE1	chr1	-	21543740	21671997	1.387364	75.664948	177.839386
ENSG00000075151.15	EIF4G3	chr1	-	21132963	21503377	1.066615	98.059288	230.473999
ENSG00000187942.7	LDLRAD2	chr1	+	22138758	22151714	0.023308	0.076297	0.179326
ENSG00000142798.12	HSPG2	chr1	-	22148738	22263790	0.031946	1.413754	3.322822
ENSG00000090686.11	USP48	chr1	-	22004791	22110099	5.545785	250.627747	589.063843
ENSG00000184677.12	ZBTB40	chr1	+	22778344	22857650	1.547691	18.554867	43.610497
ENSG00000133216.12	EPHB2	chr1	+	23037332	23241818	0.003448	0.005312	0.012486
ENSG00000070831.11	CDC42	chr1	+	22379120	22419437	26.713041	782.842285	1839.956177
ENSG00000169641.9	LUZP1	chr1	-	23410516	23504301	1.630088	28.176975	66.225853
ENSG00000004487.11	KDM1A	chr1	+	23345941	23410182	5.875288	181.434113	426.434296
ENSG00000204219.5	TCEA3	chr1	-	23707554	23751233	0.003457	0.123977	0.291390
ENSG00000125945.9	ZNF436	chr1	-	23685941	23695935	2.460635	9.904259	23.278511
ENSG00000249087.3	C1orf213	chr1	+	23695490	23698332	1.440028	2.476557	5.820785
ENSG00000117318.8	ID3	chr1	-	23884409	23886285	27.282410	73.961342	173.835312
ENSG00000007968.6	E2F2	chr1	-	23832922	23857712	4.154181	28.836393	67.775719
ENSG00000197880.4	MDS2	chr1	+	23907985	23967058	0.028134	0.043347	0.101881
ENSG00000125944.12	HNRNPR	chr1	-	23630264	23670829	12.232763	347.367889	816.437378
ENSG00000011009.6	LYPLA2	chr1	+	24117460	24122029	6.757464	22.231585	52.252083
ENSG00000117308.10	GALE	chr1	-	24122089	24127271	23.934378	133.725723	314.302734
ENSG00000179163.11	FUCA1	chr1	-	24171567	24194784	2.257370	36.811615	86.520317
ENSG00000117305.10	HMGCL	chr1	-	24128375	24165110	3.809983	132.959641	312.502167
ENSG00000188822.6	CNR2	chr1	-	24197016	24285549	0.548084	12.634880	29.696436
ENSG00000189266.7	PNRC2	chr1	+	24285599	24289952	38.662525	162.731400	382.476349
ENSG00000185436.7	IFNLR1	chr1	-	24480647	24514449	0.482779	6.320883	14.856311
ENSG00000184454.6	NCMAP	chr1	+	24882602	24935819	0.002856	0.004400	0.010342
ENSG00000117602.6	RCAN3	chr1	+	24829387	24863506	0.052281	0.667691	1.569309
ENSG00000188529.10	SRSF10	chr1	-	24291294	24307417	7.532228	61.932423	145.563080
ENSG00000158055.11	GRHL3	chr1	+	24645812	24690972	0.138220	0.257036	0.604124
ENSG00000001460.13	STPG1	chr1	-	24683489	24743424	0.243985	1.257648	2.955917
ENSG00000001461.12	NIPAL3	chr1	+	24742284	24799466	1.485974	36.392349	85.534889
ENSG00000133226.12	SRRM1	chr1	+	24958207	24999758	6.001691	206.223022	484.697052
ENSG00000169504.10	CLIC4	chr1	+	25071848	25170815	3.909201	137.855927	324.010162
ENSG00000142676.8	RPL11	chr1	+	24018269	24022915	1367.674561	15140.439453	35585.386719
ENSG00000011007.7	TCEB3	chr1	+	24069645	24088549	18.636879	103.965637	244.356003
ENSG00000057757.5	PITHD1	chr1	+	24104895	24114722	26.950428	251.501419	591.117249
ENSG00000117614.5	SYF2	chr1	-	25549170	25558993	20.972269	239.257675	562.340149
ENSG00000020633.14	RUNX3	chr1	-	25226002	25291612	14.208454	335.221741	787.889648
ENSG00000204178.5	TMEM57	chr1	+	25757388	25826700	1.764196	46.577271	109.473053
ENSG00000157978.7	LDLRAP1	chr1	+	25870071	25895377	4.795443	67.371620	158.347137
ENSG00000182749.5	PAQR7	chr1	-	26187701	26197744	4.470066	17.938414	42.161613
ENSG00000117643.10	MAN1C1	chr1	+	25943959	26112698	0.013770	0.021216	0.049865
ENSG00000162430.12	SEPN1	chr1	+	26126667	26144713	0.150137	1.629758	3.830508
ENSG00000255054.3	RP1-317E23.6	chr1	+	26137961	26150235	0.060347	0.092979	0.218534
ENSG00000117640.13	MTFR1L	chr1	+	26145131	26159432	7.067071	70.453499	165.590637
ENSG00000223474.2	AL020996.1	chr1	-	26145212	26147288	0.007158	0.011029	0.025921
ENSG00000127423.6	AUNIP	chr1	-	26158414	26185903	1.634362	32.114468	75.480354
ENSG00000117616.13	C1orf63	chr1	-	25568728	25664704	1.163872	84.671455	199.007858
ENSG00000187010.14	RHD	chr1	+	25598884	25656936	0.000000	0.000000	0.000000
ENSG00000183726.6	TMEM50A	chr1	+	25664408	25688852	15.719906	235.622910	553.797180
ENSG00000188672.12	RHCE	chr1	-	25688740	25756683	0.058357	0.089913	0.211327
ENSG00000158022.6	TRIM63	chr1	-	26377795	26394927	0.008872	0.090552	0.212830
ENSG00000158006.9	PAFAH2	chr1	-	26286258	26324648	1.490773	27.556604	64.767769
ENSG00000175087.5	PDIK1L	chr1	+	26437664	26452034	1.855782	6.704103	15.757011
ENSG00000142684.7	ZNF593	chr1	+	26496362	26498551	28.615522	51.697475	121.507347
ENSG00000142675.12	CNKSR1	chr1	+	26503894	26516377	0.155172	0.488663	1.148530
ENSG00000130695.9	CEP85	chr1	+	26560691	26605299	3.087447	70.271637	165.163193
ENSG00000117632.16	STMN1	chr1	-	26210672	26233482	56.340611	1199.457031	2819.148193
ENSG00000131914.6	LIN28A	chr1	+	26737269	26756213	0.007707	0.011874	0.027909
ENSG00000176092.9	AIM1L	chr1	-	26648350	26680621	0.011775	0.018142	0.042641
ENSG00000117682.12	DHDDS	chr1	+	26758773	26797785	2.563444	97.964172	230.250443
ENSG00000198830.6	HMGN2	chr1	+	26798941	26802463	16.722284	27.960920	65.718048
ENSG00000142669.9	SH3BGRL3	chr1	+	26605667	26608007	239.736618	558.955872	1313.743896
ENSG00000158062.16	UBXN11	chr1	-	26607819	26644854	2.795028	28.812490	67.719536
ENSG00000169442.4	CD52	chr1	+	26644448	26647014	328.220245	2779.683838	6533.239746
ENSG00000117676.9	RPS6KA1	chr1	+	26856252	26901521	14.453321	335.382507	788.267395
ENSG00000060642.6	PIGV	chr1	+	27113963	27124889	4.713959	35.500954	83.439796
ENSG00000175793.10	SFN	chr1	+	27189633	27190947	1.831179	2.821372	6.631221
ENSG00000117713.13	ARID1A	chr1	+	27022524	27108595	6.770015	124.861092	293.467712
ENSG00000204160.6	ZDHHC18	chr1	+	27153201	27184093	3.307497	56.307995	132.343704
ENSG00000175707.7	C1orf172	chr1	-	27276053	27286897	0.014016	0.021595	0.050756
ENSG00000253368.3	TRNP1	chr1	+	27320198	27327389	0.042269	0.065126	0.153068
ENSG00000090020.6	SLC9A1	chr1	-	27425306	27493472	1.854056	41.755390	98.139931
ENSG00000142751.9	GPN2	chr1	-	27205773	27216788	10.627629	97.119118	228.264267
ENSG00000198746.8	GPATCH3	chr1	-	27216979	27226957	5.618513	40.774170	95.833717
ENSG00000090273.9	NUDC	chr1	+	27226729	27273353	7.003114	256.188232	602.132935
ENSG00000131910.4	NR0B2	chr1	-	27237980	27240457	0.002865	0.004414	0.010375
ENSG00000142765.13	SYTL1	chr1	+	27668513	27680421	0.515954	2.320371	5.453691
