Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
ENSG00000157870.10	FAM213B	chr1	+	2517930	2522908	11.429195	43.830563	111.289879
ENSG00000142606.11	MMEL1	chr1	-	2522078	2564481	0.000000	0.000000	0.000000
ENSG00000158109.10	TPRG1L	chr1	+	3541566	3546691	10.774679	41.839943	106.235519
ENSG00000162591.11	MEGF6	chr1	-	3406484	3528059	0.009990	0.018655	0.047368
ENSG00000078369.12	GNB1	chr1	-	1716729	1822495	10.016428	633.251465	1607.884399
ENSG00000169885.5	CALML6	chr1	+	1846266	1848735	0.121457	0.226810	0.575891
ENSG00000178821.8	TMEM52	chr1	-	1849029	1850712	0.178147	0.332673	0.844688
ENSG00000142609.12	C1orf222	chr1	-	1853396	1935276	0.001832	0.003421	0.008686
ENSG00000187730.6	GABRD	chr1	+	1950780	1962192	0.000000	0.000000	0.000000
ENSG00000067606.11	PRKCZ	chr1	+	1981909	2116834	0.036053	0.203221	0.515996
ENSG00000162585.11	C1orf86	chr1	-	2115903	2144159	1.036648	62.112259	157.708817
ENSG00000269554.1	AL590822.2	chr1	+	2121237	2123179	0.013611	0.025417	0.064537
ENSG00000203301.2	AL590822.1	chr1	-	2143360	2145620	0.000000	0.000000	0.000000
ENSG00000215912.7	TTC34	chr1	-	2567415	2718286	0.003944	0.007365	0.018701
ENSG00000235169.3	SMIM1	chr1	+	3689352	3692546	0.046948	0.087671	0.222605
ENSG00000162592.4	CCDC27	chr1	+	3668962	3688209	0.007637	0.014261	0.036211
ENSG00000130764.5	LRRC47	chr1	-	3696784	3713068	7.859699	89.133743	226.318893
ENSG00000142611.11	PRDM16	chr1	+	2985732	3355185	0.006071	0.011337	0.028786
ENSG00000169598.11	DFFB	chr1	+	3773845	3801993	0.253021	5.948897	15.104805
ENSG00000116198.8	CEP104	chr1	-	3728645	3773778	2.185905	35.515301	90.176659
ENSG00000116213.11	WRAP73	chr1	-	3547331	3569325	3.157987	75.134125	190.772552
ENSG00000078900.9	TP73	chr1	+	3569084	3652765	1.926680	61.920815	157.222717
ENSG00000198912.6	C1orf174	chr1	-	3805689	3816857	8.135144	93.853355	238.302414
ENSG00000196581.5	AJAP1	chr1	+	4714792	4843850	0.004649	0.008682	0.022043
ENSG00000116254.13	CHD5	chr1	-	6161853	6240183	0.017158	0.032041	0.081355
ENSG00000158292.6	GPR153	chr1	-	6307406	6321035	2.160101	7.868530	19.978931
ENSG00000069812.7	HES2	chr1	-	6472478	6484730	0.080279	2.893251	7.346234
ENSG00000116251.5	RPL22	chr1	-	6241329	6269449	12.310631	22.988977	58.371162
ENSG00000158286.8	RNF207	chr1	+	6265535	6281359	0.315463	4.237947	10.760544
ENSG00000116237.11	ICMT	chr1	-	6281253	6296032	11.615990	87.397209	221.909668
ENSG00000173662.15	TAS1R1	chr1	+	6615241	6639817	0.033568	0.062685	0.159164
ENSG00000131697.13	NPHP4	chr1	-	5922871	6052533	0.237230	8.209014	20.843452
ENSG00000069424.10	KCNAB2	chr1	+	6051526	6161253	4.284015	289.644775	735.435059
ENSG00000268332.1	AL035406.1	chr1	-	6100630	6101399	0.000000	0.000000	0.000000
ENSG00000204859.7	ZBTB48	chr1	+	6640061	6649340	4.111223	28.074594	71.284012
ENSG00000187017.10	ESPN	chr1	+	6484848	6521430	0.008091	0.015109	0.038364
ENSG00000215788.5	TNFRSF25	chr1	-	6521211	6526255	0.000000	0.000000	0.000000
ENSG00000171680.16	PLEKHG5	chr1	-	6526152	6580121	0.010015	0.018702	0.047486
ENSG00000162408.10	NOL9	chr1	-	6581407	6614595	3.958201	41.657036	105.771095
ENSG00000162413.12	KLHL21	chr1	-	6650784	6674667	2.827687	22.483711	57.088238
ENSG00000116273.5	PHF13	chr1	+	6673745	6684093	7.056155	36.186249	91.880249
ENSG00000097021.14	ACOT7	chr1	-	6324333	6454451	1.011566	94.476952	239.885773
ENSG00000049245.8	VAMP3	chr1	+	7831329	7841492	3.943739	28.621687	72.673134
ENSG00000049249.4	TNFRSF9	chr1	-	7979907	8000926	0.299999	1.981750	5.031848
ENSG00000041988.11	THAP3	chr1	+	6684926	6695646	0.602201	9.294292	23.599075
ENSG00000007923.11	DNAJC11	chr1	-	6694228	6761984	2.752354	109.730988	278.617218
ENSG00000049246.10	PER3	chr1	+	7844380	7905237	0.098731	0.439048	1.114785
ENSG00000049247.9	UTS2	chr1	-	7903143	7913572	0.042857	0.080032	0.203208
ENSG00000162426.10	SLC45A1	chr1	+	8377886	8404227	0.005694	0.010633	0.026998
ENSG00000116285.8	ERRFI1	chr1	-	8064464	8086368	0.066182	1.336409	3.393267
ENSG00000116288.8	PARK7	chr1	+	8014351	8045565	14.046606	798.763855	2028.135986
ENSG00000142599.13	RERE	chr1	-	8412457	8877702	0.578032	76.051788	193.102570
ENSG00000171735.14	CAMTA1	chr1	+	6845384	7829766	0.033271	110.180626	279.758881
ENSG00000131686.9	CA6	chr1	+	9005922	9035151	0.005132	0.009584	0.024334
ENSG00000180758.10	GPR157	chr1	-	9160364	9189229	1.048758	15.845870	40.234142
ENSG00000142583.13	SLC2A5	chr1	-	9095166	9148537	0.692292	16.345182	41.501945
ENSG00000049239.8	H6PD	chr1	+	9294834	9331396	5.308393	34.870705	88.539970
ENSG00000171612.5	SLC25A33	chr1	+	9599541	9642831	0.439330	0.820409	2.083094
ENSG00000188807.8	TMEM201	chr1	+	9648932	9674935	3.202999	39.305950	99.801468
ENSG00000171621.9	SPSB1	chr1	+	9352939	9429591	0.755949	38.588573	97.979988
ENSG00000162444.11	RBP7	chr1	+	10057264	10076078	0.007972	0.014887	0.037799
ENSG00000162441.7	LZIC	chr1	-	9982173	10003465	2.416723	50.686409	128.697510
ENSG00000178585.10	CTNNBIP1	chr1	-	9908334	9970394	0.363320	28.471256	72.291176
ENSG00000173614.9	NMNAT1	chr1	+	10003486	10045559	0.902506	18.905485	48.002789
ENSG00000130939.14	UBE4B	chr1	+	10092890	10241297	1.279149	75.453674	191.583908
ENSG00000171608.11	PIK3CD	chr1	+	9711790	9789172	6.553561	189.927231	482.242920
ENSG00000179840.5	C1orf200	chr1	-	9712668	9714644	0.000000	0.000000	0.000000
ENSG00000171603.12	CLSTN1	chr1	-	9789084	9884584	3.751119	146.630585	372.308685
ENSG00000130940.10	CASZ1	chr1	-	10696661	10856707	0.124209	8.248113	20.942726
ENSG00000175262.10	C1orf127	chr1	-	11006528	11042094	0.087148	0.212802	0.540325
ENSG00000074800.9	ENO1	chr1	-	8921061	8939308	489.745728	9205.337891	23373.210938
ENSG00000009724.12	MASP2	chr1	-	11086580	11107290	0.712858	1.331197	3.380034
ENSG00000120948.11	TARDBP	chr1	+	11072414	11085796	32.668556	298.575134	758.110107
ENSG00000116649.5	SRM	chr1	-	11114641	11120081	70.983566	577.754150	1466.971802
ENSG00000054523.12	KIF1B	chr1	+	10270863	10441661	0.578811	20.476120	51.990776
ENSG00000142657.16	PGD	chr1	+	10458649	10480201	17.611370	398.681244	1012.288818
ENSG00000175279.16	APITD1	chr1	+	10490159	10512210	0.575495	28.139124	71.447861
ENSG00000251503.3	APITD1-CORT	chr1	+	10490159	10512210	0.035438	0.066177	0.168030
ENSG00000241563.2	CORT	chr1	+	10509776	10511959	0.021774	0.040661	0.103242
ENSG00000160049.7	DFFA	chr1	-	10516579	10532583	15.052494	124.208183	315.376129
ENSG00000142655.8	PEX14	chr1	+	10532345	10690815	0.398165	50.621124	128.531769
ENSG00000171824.9	EXOSC10	chr1	-	11126675	11159938	8.372986	175.677353	446.061188
ENSG00000116661.9	FBXO2	chr1	-	11708424	11715842	0.247535	2.304519	5.851388
ENSG00000132879.9	FBXO44	chr1	+	11714432	11723384	2.341071	22.132257	56.195862
ENSG00000120942.9	UBIAD1	chr1	+	11333263	11356106	3.322358	39.586002	100.512550
ENSG00000116663.6	FBXO6	chr1	+	11724181	11734411	5.662927	68.690056	174.410461
ENSG00000204624.6	PTCHD2	chr1	+	11539223	11597641	0.007686	0.014353	0.036443
ENSG00000198793.8	MTOR	chr1	-	11166592	11322564	1.777041	62.184277	157.891678
ENSG00000171819.4	ANGPTL7	chr1	+	11249398	11256038	0.000000	0.000000	0.000000
ENSG00000116670.10	MAD2L2	chr1	-	11734537	11751707	6.156735	178.974960	454.434113
ENSG00000162490.6	DRAXIN	chr1	+	11751786	11785914	0.030766	0.057453	0.145878
ENSG00000177674.11	AGTRAP	chr1	+	11796141	11814859	0.598532	11.050447	28.058115
ENSG00000175206.6	NPPA	chr1	-	11905766	11908402	0.962457	1.797301	4.563514
ENSG00000116685.11	KIAA2013	chr1	-	11979648	11986485	19.779877	88.324310	224.263672
ENSG00000215910.3	C1orf167	chr1	+	11821844	11849642	0.022335	0.161314	0.409592
ENSG00000177000.6	MTHFR	chr1	-	11845780	11866977	6.060566	30.707611	77.969490
ENSG00000011021.17	CLCN6	chr1	+	11866207	11903201	2.926809	35.514652	90.175011
ENSG00000083444.12	PLOD1	chr1	+	11994262	12035595	6.928668	175.874969	446.562927
ENSG00000116691.6	MIIP	chr1	+	12079523	12092102	6.798181	105.525642	267.939453
ENSG00000116688.12	MFN2	chr1	+	12040238	12073571	9.258482	127.946884	324.869049
ENSG00000179172.7	HNRNPCL1	chr1	-	12907261	12908578	0.113809	0.212528	0.539628
ENSG00000116721.9	PRAMEF1	chr1	+	12851546	12856777	0.064125	0.119748	0.304050
ENSG00000116726.4	PRAMEF12	chr1	+	12834984	12838049	0.628506	1.173678	2.980077
ENSG00000120952.4	PRAMEF2	chr1	+	12916941	12921764	0.256530	0.479046	1.216343
ENSG00000204513.5	PRAMEF11	chr1	-	12884468	12891264	0.020230	0.037778	0.095921
ENSG00000204510.1	PRAMEF7	chr1	+	12976450	12980569	0.081129	0.151501	0.384675
ENSG00000182330.6	PRAMEF8	chr1	-	13386646	13390765	0.012075	0.022549	0.057254
ENSG00000204501.2	PRAMEF9	chr1	+	13421176	13428191	0.009740	0.018189	0.046182
ENSG00000157358.7	PRAMEF15	chr1	+	13641973	13648988	0.010215	0.019076	0.048435
ENSG00000162494.5	LRRC38	chr1	-	13801445	13840543	0.003836	0.007163	0.018188
ENSG00000243073.3	PRAMEF4	chr1	-	12939045	12946025	0.075956	0.141841	0.360147
ENSG00000229571.2	WI2-2994D6.2	chr1	-	13216356	13219581	0.098807	0.184513	0.468496
ENSG00000120949.10	TNFRSF8	chr1	+	12123434	12204264	5.486524	211.138550	536.100464
ENSG00000028137.12	TNFRSF1B	chr1	+	12227060	12269285	8.746819	170.132401	431.982025
ENSG00000162496.4	DHRS3	chr1	-	12627939	12677737	0.263412	11.617366	29.497576
ENSG00000232423.3	PRAMEF6	chr1	-	12998181	13117751	0.000000	0.000000	0.000000
ENSG00000204508.3	PRAMEF22	chr1	+	13035543	13038381	0.000000	0.000000	0.000000
ENSG00000239810.2	WI2-3308P17.2	chr1	-	13052394	13052998	0.289256	0.540159	1.371514
ENSG00000048707.9	VPS13D	chr1	+	12290124	12572099	0.449518	18.800299	47.735714
ENSG00000171729.9	TMEM51	chr1	+	15479028	15546976	0.097125	1.439300	3.654516
ENSG00000204464.3	C1orf195	chr1	-	15490840	15497813	0.021508	0.040164	0.101981
ENSG00000142634.8	EFHD2	chr1	+	15736391	15756839	9.785466	151.896484	385.679321
ENSG00000142621.14	FHAD1	chr1	+	15573768	15726858	0.011758	0.021957	0.055751
ENSG00000116731.18	PRDM2	chr1	+	14026693	14151574	2.495644	90.281036	229.231964
ENSG00000142615.7	CELA2A	chr1	+	15783223	15798586	0.009503	0.017746	0.045059
ENSG00000215704.5	CELA2B	chr1	+	15792404	15817895	0.058371	0.109003	0.276768
ENSG00000132906.13	CASP9	chr1	-	15817327	15853029	0.417549	16.180586	41.084011
ENSG00000116138.8	DNAJC16	chr1	+	15853308	15918874	1.104017	24.436756	62.047199
ENSG00000116771.5	AGMAT	chr1	-	15898848	15911605	1.565130	13.373088	33.955517
ENSG00000197312.7	DDI2	chr1	+	15943995	15995539	4.113749	39.089054	99.250755
ENSG00000215695.1	RSC1A1	chr1	+	15986364	15988217	2.236722	4.176874	10.605473
ENSG00000162461.7	SLC25A34	chr1	+	16062900	16067891	0.273449	0.510641	1.296565
ENSG00000162460.6	TMEM82	chr1	+	16068917	16074477	0.000000	0.000000	0.000000
ENSG00000162458.8	FBLIM1	chr1	+	16083102	16113089	0.000000	0.000000	0.000000
ENSG00000116786.7	PLEKHM2	chr1	+	16010827	16061264	5.252730	118.691452	301.368652
ENSG00000189337.11	KAZN	chr1	+	14925200	15444539	0.008009	0.917850	2.330507
ENSG00000183888.4	C1orf64	chr1	+	16330731	16335302	0.131234	0.245068	0.622249
ENSG00000185519.8	FAM131C	chr1	-	16384264	16400127	0.004539	0.008476	0.021522
ENSG00000184908.13	CLCNKB	chr1	+	16370272	16383803	0.002771	0.024480	0.062157
ENSG00000142627.9	EPHA2	chr1	-	16450832	16482582	0.012173	0.022732	0.057719
ENSG00000173641.13	HSPB7	chr1	-	16340523	16346089	0.619723	1.157276	2.938432
ENSG00000186510.7	CLCNKA	chr1	+	16345370	16360545	0.317043	0.669640	1.700278
ENSG00000116809.7	ZBTB17	chr1	-	16268364	16302627	2.211586	61.440086	156.002106
ENSG00000065526.6	SPEN	chr1	+	16174359	16266955	6.725778	102.036697	259.080688
ENSG00000142632.11	ARHGEF19	chr1	-	16524349	16539140	0.303433	1.381244	3.507107
ENSG00000204377.3	C1orf134	chr1	-	16555368	16556038	1.427720	2.666137	6.769569
ENSG00000132881.6	RSG1	chr1	-	16558195	16563446	0.913486	7.474516	18.978493
ENSG00000037637.6	FBXO42	chr1	-	16573334	16678949	1.199496	36.662048	93.088356
ENSG00000268674.1	AL355149.2	chr1	+	16865561	16866070	0.056863	0.106186	0.269617
ENSG00000157191.15	NECAP2	chr1	+	16767167	16786573	12.858761	217.751617	552.891663
ENSG00000055070.12	SZRD1	chr1	+	16679070	16724640	15.374098	390.154358	990.638245
ENSG00000187144.7	SPATA21	chr1	-	16713612	16763919	0.018506	0.484286	1.229648
ENSG00000159363.13	ATP13A2	chr1	-	17312453	17338423	1.892118	27.170488	68.988396
ENSG00000142623.8	PADI1	chr1	+	17531621	17572500	0.003669	0.006852	0.017397
ENSG00000142619.4	PADI3	chr1	+	17575593	17610728	0.029855	0.055751	0.141558
ENSG00000159339.9	PADI4	chr1	+	17634690	17690499	0.017103	0.031938	0.081094
ENSG00000269468.1	AC004824.2	chr1	-	17655507	17676070	0.000000	0.000000	0.000000
ENSG00000117115.8	PADI2	chr1	-	17393256	17445948	0.054764	0.984474	2.499670
ENSG00000117118.5	SDHB	chr1	-	17345217	17380665	6.656130	368.622711	935.967407
ENSG00000058453.12	CROCC	chr1	+	17066768	17299474	0.016855	3.026663	7.684978
ENSG00000117154.7	IGSF21	chr1	+	18434240	18704977	0.000554	0.001035	0.002627
ENSG00000074964.12	ARHGEF10L	chr1	+	17866330	18024369	0.005688	0.010622	0.026970
ENSG00000179051.9	RCC2	chr1	-	17733256	17766220	21.249432	293.634125	745.564392
ENSG00000179002.5	TAS1R2	chr1	-	19166093	19186176	0.007469	0.013948	0.035414
ENSG00000255275.3	RP13-279N23.2	chr1	-	19175767	19247615	0.017042	0.031824	0.080805
ENSG00000159423.12	ALDH4A1	chr1	-	19197926	19229275	0.454203	10.426805	26.474630
ENSG00000169991.6	IFFO2	chr1	-	19230775	19283180	0.929138	19.533766	49.598057
ENSG00000211454.9	AKR7L	chr1	-	19592478	19600568	0.017730	0.033109	0.084067
ENSG00000162482.4	AKR7A3	chr1	-	19609052	19615744	0.104363	0.194888	0.494840
ENSG00000053371.8	AKR7A2	chr1	-	19630459	19638640	11.020290	113.771263	288.875854
ENSG00000040487.8	PQLC2	chr1	+	19638820	19655794	1.565150	19.284695	48.965641
ENSG00000158748.3	HTR6	chr1	+	19991780	20006055	0.010507	0.019621	0.049819
ENSG00000117215.10	PLA2G2D	chr1	-	20438432	20446050	0.039375	0.073529	0.186698
ENSG00000162543.5	UBXN10	chr1	+	20512578	20522541	0.014954	0.027925	0.070905
ENSG00000158816.11	VWA5B1	chr1	+	20617412	20681387	0.002345	0.004379	0.011119
ENSG00000158825.5	CDA	chr1	+	20915441	20945401	0.004940	0.009225	0.023423
ENSG00000169914.5	OTUD3	chr1	+	20209006	20239438	0.605759	4.376491	11.112318
ENSG00000090432.5	MUL1	chr1	-	20825943	20834654	6.364899	38.860294	98.669907
ENSG00000127472.6	PLA2G5	chr1	+	20354672	20417683	0.004761	0.008891	0.022574
ENSG00000270136.1	NBL1	chr1	+	19923473	19984549	0.054149	3.504148	8.897357
ENSG00000173436.9	MINOS1	chr1	+	19923477	19956314	0.125683	4.509497	11.450033
ENSG00000158747.9	NBL1	chr1	+	19967048	19984945	0.032059	0.059867	0.152009
ENSG00000158828.5	PINK1	chr1	+	20959948	20978004	2.240318	9.243729	23.470690
ENSG00000162542.9	TMCO4	chr1	-	20008706	20126438	0.467161	22.159723	56.265606
ENSG00000127481.10	UBR4	chr1	-	19401000	19536770	8.522709	151.147812	383.778351
ENSG00000127463.9	EMC1	chr1	-	19542158	19578046	5.560096	63.664101	161.649078
ENSG00000053372.4	MRTO4	chr1	+	19578033	19586622	17.949011	123.052444	312.441620
ENSG00000077549.13	CAPZB	chr1	-	19665267	19812066	3.331507	513.230530	1303.140015
ENSG00000117245.8	KIF17	chr1	-	20990507	21044510	0.007497	0.152095	0.386183
ENSG00000189410.7	SH2D5	chr1	-	21046225	21059330	0.467957	0.996655	2.530599
ENSG00000244038.4	DDOST	chr1	-	20978270	20988000	43.136875	399.620270	1014.673096
ENSG00000127483.13	HP1BP3	chr1	-	21069154	21113816	5.304476	275.818787	700.329651
ENSG00000162551.9	ALPL	chr1	+	21835858	21904905	0.002129	0.003976	0.010095
ENSG00000142794.13	NBPF3	chr1	+	21766621	21811498	0.201846	5.227015	13.271878
ENSG00000076864.15	RAP1GAP	chr1	-	21922708	21995801	0.093831	5.067794	12.867601
ENSG00000117298.10	ECE1	chr1	-	21543740	21671997	1.339317	68.455040	173.813736
ENSG00000075151.15	EIF4G3	chr1	-	21132963	21503377	0.931383	100.474808	255.114883
ENSG00000187942.7	LDLRAD2	chr1	+	22138758	22151714	0.011577	0.021619	0.054893
ENSG00000142798.12	HSPG2	chr1	-	22148738	22263790	0.202258	6.435223	16.339630
ENSG00000090686.11	USP48	chr1	-	22004791	22110099	3.450819	192.527481	488.845215
ENSG00000162552.9	WNT4	chr1	-	22446461	22470462	0.024831	0.046370	0.117737
ENSG00000070886.6	EPHA8	chr1	+	22890057	22930087	0.003747	0.006997	0.017766
ENSG00000227868.2	RP4-805N21.1	chr1	-	23337327	23342343	0.059199	0.110549	0.280694
ENSG00000070831.11	CDC42	chr1	+	22379120	22419437	0.851873	26.235592	66.614616
ENSG00000184677.12	ZBTB40	chr1	+	22778344	22857650	1.482860	24.360931	61.854679
ENSG00000133216.12	EPHB2	chr1	+	23037332	23241818	0.004418	0.008250	0.020948
ENSG00000088280.13	ASAP3	chr1	-	23755056	23810685	0.005393	0.010071	0.025571
ENSG00000125945.9	ZNF436	chr1	-	23685941	23695935	5.224162	15.255019	38.733917
ENSG00000249087.3	C1orf213	chr1	+	23695490	23698332	6.029194	12.125606	30.788042
ENSG00000204219.5	TCEA3	chr1	-	23707554	23751233	0.017017	0.419280	1.064591
ENSG00000007968.6	E2F2	chr1	-	23832922	23857712	2.614910	22.131136	56.193012
ENSG00000004487.11	KDM1A	chr1	+	23345941	23410182	7.590375	289.552765	735.201416
ENSG00000169641.9	LUZP1	chr1	-	23410516	23504301	1.467896	30.308546	76.956223
ENSG00000117318.8	ID3	chr1	-	23884409	23886285	53.742039	157.068375	398.811249
ENSG00000197880.4	MDS2	chr1	+	23907985	23967058	0.056946	0.106341	0.270011
ENSG00000125944.12	HNRNPR	chr1	-	23630264	23670829	6.723135	290.220123	736.895874
ENSG00000011007.7	TCEB3	chr1	+	24069645	24088549	10.310658	68.593987	174.166519
ENSG00000057757.5	PITHD1	chr1	+	24104895	24114722	17.697302	195.665054	496.811798
ENSG00000011009.6	LYPLA2	chr1	+	24117460	24122029	3.281863	6.765405	17.177994
ENSG00000189266.7	PNRC2	chr1	+	24285599	24289952	17.073635	120.173248	305.131073
ENSG00000142677.3	IL22RA1	chr1	-	24446261	24469611	0.005953	0.011117	0.028226
ENSG00000142661.13	MYOM3	chr1	-	24382525	24438665	0.005344	0.009979	0.025339
ENSG00000117308.10	GALE	chr1	-	24122089	24127271	13.373901	87.377090	221.858582
ENSG00000117305.10	HMGCL	chr1	-	24128375	24165110	2.676699	108.467766	275.409760
ENSG00000179163.11	FUCA1	chr1	-	24171567	24194784	2.870637	57.121296	145.036301
ENSG00000188822.6	CNR2	chr1	-	24197016	24285549	2.149884	42.336048	107.495163
ENSG00000142676.8	RPL11	chr1	+	24018269	24022915	767.491211	10377.725586	26350.009766
ENSG00000185436.7	IFNLR1	chr1	-	24480647	24514449	2.183446	26.187325	66.492058
ENSG00000188529.10	SRSF10	chr1	-	24291294	24307417	7.167573	85.809647	217.878693
ENSG00000117602.6	RCAN3	chr1	+	24829387	24863506	0.074458	0.863878	2.193467
ENSG00000158055.11	GRHL3	chr1	+	24645812	24690972	0.014973	0.066898	0.169860
ENSG00000001460.13	STPG1	chr1	-	24683489	24743424	0.077891	0.654682	1.662298
ENSG00000001461.12	NIPAL3	chr1	+	24742284	24799466	1.017946	24.555410	62.348476
ENSG00000133226.12	SRRM1	chr1	+	24958207	24999758	7.617820	255.379028	648.431091
ENSG00000169504.10	CLIC4	chr1	+	25071848	25170815	3.785886	160.998138	408.789276
ENSG00000117614.5	SYF2	chr1	-	25549170	25558993	11.016297	153.127335	388.804565
ENSG00000020633.14	RUNX3	chr1	-	25226002	25291612	12.821692	318.086853	807.652222
ENSG00000157978.7	LDLRAP1	chr1	+	25870071	25895377	2.836917	31.057037	78.856712
ENSG00000204178.5	TMEM57	chr1	+	25757388	25826700	1.071995	31.554846	80.120697
ENSG00000182749.5	PAQR7	chr1	-	26187701	26197744	3.642157	18.685881	47.445194
ENSG00000117643.10	MAN1C1	chr1	+	25943959	26112698	0.015100	0.028198	0.071597
ENSG00000162430.12	SEPN1	chr1	+	26126667	26144713	0.190710	1.166658	2.962253
ENSG00000255054.3	RP1-317E23.6	chr1	+	26137961	26150235	0.068480	0.127880	0.324700
ENSG00000117640.13	MTFR1L	chr1	+	26145131	26159432	3.896577	46.689095	118.547974
ENSG00000223474.2	AL020996.1	chr1	-	26145212	26147288	0.000000	0.000000	0.000000
