Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
ENSG00000173662.15	TAS1R1	chr1	+	6615241	6639817	0.018554	0.040308	0.091210
ENSG00000116251.5	RPL22	chr1	-	6241329	6269449	50.764103	734.636902	1662.354980
ENSG00000158286.8	RNF207	chr1	+	6265535	6281359	1.611588	4.449912	10.069373
ENSG00000116237.11	ICMT	chr1	-	6281253	6296032	12.574995	91.798210	207.723282
ENSG00000187017.10	ESPN	chr1	+	6484848	6521430	0.033103	0.071916	0.162733
ENSG00000215788.5	TNFRSF25	chr1	-	6521211	6526255	0.000000	0.000000	0.000000
ENSG00000171680.16	PLEKHG5	chr1	-	6526152	6580121	0.046913	0.658771	1.490682
ENSG00000162408.10	NOL9	chr1	-	6581407	6614595	2.409365	26.560883	60.102631
ENSG00000204859.7	ZBTB48	chr1	+	6640061	6649340	3.730281	39.850956	90.175743
ENSG00000097021.14	ACOT7	chr1	-	6324333	6454451	1.841635	259.280365	586.706116
ENSG00000162413.12	KLHL21	chr1	-	6650784	6674667	3.572640	37.602253	85.087318
ENSG00000116273.5	PHF13	chr1	+	6673745	6684093	10.417228	62.318935	141.016846
ENSG00000049245.8	VAMP3	chr1	+	7831329	7841492	3.104032	30.471592	68.951881
ENSG00000049249.4	TNFRSF9	chr1	-	7979907	8000926	0.152774	2.250161	5.091722
ENSG00000041988.11	THAP3	chr1	+	6684926	6695646	1.010375	17.202959	38.927284
ENSG00000007923.11	DNAJC11	chr1	-	6694228	6761984	2.479983	116.062439	262.628998
ENSG00000049246.10	PER3	chr1	+	7844380	7905237	0.349929	10.873256	24.604275
ENSG00000049247.9	UTS2	chr1	-	7903143	7913572	0.000000	0.000000	0.000000
ENSG00000162426.10	SLC45A1	chr1	+	8377886	8404227	0.017121	0.037195	0.084166
ENSG00000116285.8	ERRFI1	chr1	-	8064464	8086368	0.358457	0.778741	1.762156
ENSG00000116288.8	PARK7	chr1	+	8014351	8045565	32.195488	2239.187012	5066.888672
ENSG00000142599.13	RERE	chr1	-	8412457	8877702	0.190692	24.785551	56.085365
ENSG00000171735.14	CAMTA1	chr1	+	6845384	7829766	0.059983	254.561142	576.027344
ENSG00000142583.13	SLC2A5	chr1	-	9095166	9148537	1.448166	39.798698	90.057495
ENSG00000180758.10	GPR157	chr1	-	9160364	9189229	0.678817	13.245908	29.973173
ENSG00000171621.9	SPSB1	chr1	+	9352939	9429591	0.069423	7.940442	17.967831
ENSG00000049239.8	H6PD	chr1	+	9294834	9331396	3.086370	19.999987	45.256474
ENSG00000171612.5	SLC25A33	chr1	+	9599541	9642831	0.148212	0.321988	0.728602
ENSG00000188807.8	TMEM201	chr1	+	9648932	9674935	2.876131	36.150955	81.803284
ENSG00000162444.11	RBP7	chr1	+	10057264	10076078	0.016157	0.621788	1.406998
ENSG00000162441.7	LZIC	chr1	-	9982173	10003465	1.812512	49.394958	111.772148
ENSG00000178585.10	CTNNBIP1	chr1	-	9908334	9970394	0.545073	22.954767	51.942623
ENSG00000173614.9	NMNAT1	chr1	+	10003486	10045559	0.895552	21.771597	49.265316
ENSG00000171608.11	PIK3CD	chr1	+	9711790	9789172	7.853920	245.453995	555.419495
ENSG00000179840.5	C1orf200	chr1	-	9712668	9714644	5.548647	12.733208	28.813019
ENSG00000171603.12	CLSTN1	chr1	-	9789084	9884584	2.632542	133.293762	301.620453
ENSG00000130939.14	UBE4B	chr1	+	10092890	10241297	0.976161	75.192070	170.146500
ENSG00000054523.12	KIF1B	chr1	+	10270863	10441661	0.109321	3.162211	7.155529
ENSG00000175279.16	APITD1	chr1	+	10490159	10512210	1.203961	66.901772	151.387009
ENSG00000251503.3	APITD1-CORT	chr1	+	10490159	10512210	0.069274	0.150497	0.340547
ENSG00000241563.2	CORT	chr1	+	10509776	10511959	0.033493	0.072763	0.164650
ENSG00000175262.10	C1orf127	chr1	-	11006528	11042094	0.063045	0.136964	0.309926
ENSG00000142657.16	PGD	chr1	+	10458649	10480201	25.426605	746.325439	1688.803955
ENSG00000130940.10	CASZ1	chr1	-	10696661	10856707	0.061526	1.956705	4.427680
ENSG00000160049.7	DFFA	chr1	-	10516579	10532583	13.335387	145.509613	329.262787
ENSG00000142655.8	PEX14	chr1	+	10532345	10690815	0.400917	59.167713	133.886185
ENSG00000009724.12	MASP2	chr1	-	11086580	11107290	0.658201	1.429930	3.235681
ENSG00000120948.11	TARDBP	chr1	+	11072414	11085796	37.765705	412.137085	932.594177
ENSG00000116649.5	SRM	chr1	-	11114641	11120081	92.141327	868.697144	1965.709595
ENSG00000171824.9	EXOSC10	chr1	-	11126675	11159938	6.646897	176.594574	399.602631
ENSG00000120942.9	UBIAD1	chr1	+	11333263	11356106	3.463811	46.239227	104.631294
ENSG00000116661.9	FBXO2	chr1	-	11708424	11715842	0.068347	0.791085	1.790088
ENSG00000132879.9	FBXO44	chr1	+	11714432	11723384	4.547780	37.055214	83.849472
ENSG00000204624.6	PTCHD2	chr1	+	11539223	11597641	0.010408	0.022611	0.051165
ENSG00000198793.8	MTOR	chr1	-	11166592	11322564	1.887197	64.125244	145.104202
ENSG00000171819.4	ANGPTL7	chr1	+	11249398	11256038	0.022436	0.048742	0.110294
ENSG00000162490.6	DRAXIN	chr1	+	11751786	11785914	0.162091	0.352140	0.796831
ENSG00000177674.11	AGTRAP	chr1	+	11796141	11814859	0.916931	31.143829	70.473038
ENSG00000175206.6	NPPA	chr1	-	11905766	11908402	1.392112	3.024338	6.843549
ENSG00000116663.6	FBXO6	chr1	+	11724181	11734411	5.511720	78.164581	176.872772
ENSG00000116670.10	MAD2L2	chr1	-	11734537	11751707	8.637340	294.251587	665.839844
ENSG00000215910.3	C1orf167	chr1	+	11821844	11849642	0.000000	0.000000	0.000000
ENSG00000177000.6	MTHFR	chr1	-	11845780	11866977	2.513580	17.082008	38.653599
ENSG00000011021.17	CLCN6	chr1	+	11866207	11903201	1.497816	22.093857	49.994534
ENSG00000116685.11	KIAA2013	chr1	-	11979648	11986485	15.600502	44.390583	100.448120
ENSG00000083444.12	PLOD1	chr1	+	11994262	12035595	8.360961	254.634323	576.192932
ENSG00000074800.9	ENO1	chr1	-	8921061	8939308	754.063416	16634.287109	37640.480469
ENSG00000116688.12	MFN2	chr1	+	12040238	12073571	8.638279	135.014191	305.513489
ENSG00000116691.6	MIIP	chr1	+	12079523	12092102	6.681281	119.491173	270.387634
ENSG00000120949.10	TNFRSF8	chr1	+	12123434	12204264	5.158655	230.883224	522.448303
ENSG00000204518.2	AADACL4	chr1	+	12704566	12727097	0.006746	0.014656	0.033163
ENSG00000116721.9	PRAMEF1	chr1	+	12851546	12856777	0.007263	0.015779	0.035705
ENSG00000157330.5	C1orf158	chr1	+	12806163	12823847	0.008595	0.018672	0.042253
ENSG00000232423.3	PRAMEF6	chr1	-	12998181	13117751	0.000318	0.000691	0.001563
ENSG00000204508.3	PRAMEF22	chr1	+	13035543	13038381	0.000000	0.000000	0.000000
ENSG00000239810.2	WI2-3308P17.2	chr1	-	13052394	13052998	0.000000	0.000000	0.000000
ENSG00000162496.4	DHRS3	chr1	-	12627939	12677737	0.347983	21.249897	48.084801
ENSG00000028137.12	TNFRSF1B	chr1	+	12227060	12269285	9.671596	236.774094	535.778320
ENSG00000048707.9	VPS13D	chr1	+	12290124	12572099	0.126754	11.562200	26.163235
ENSG00000142621.14	FHAD1	chr1	+	15573768	15726858	0.007910	0.017184	0.038885
ENSG00000171729.9	TMEM51	chr1	+	15479028	15546976	0.065711	0.142756	0.323032
ENSG00000204464.3	C1orf195	chr1	-	15490840	15497813	0.000000	0.000000	0.000000
ENSG00000116731.18	PRDM2	chr1	+	14026693	14151574	1.666557	64.821213	146.679062
ENSG00000142634.8	EFHD2	chr1	+	15736391	15756839	12.204134	222.275345	502.970215
ENSG00000142615.7	CELA2A	chr1	+	15783223	15798586	0.000000	0.000000	0.000000
ENSG00000215704.5	CELA2B	chr1	+	15792404	15817895	0.073842	0.253177	0.572895
ENSG00000132906.13	CASP9	chr1	-	15817327	15853029	1.082237	19.145733	43.323444
ENSG00000197312.7	DDI2	chr1	+	15943995	15995539	0.787915	5.493905	12.431746
ENSG00000215695.1	RSC1A1	chr1	+	15986364	15988217	8.338015	18.114187	40.989239
ENSG00000116138.8	DNAJC16	chr1	+	15853308	15918874	0.152968	6.658871	15.067860
ENSG00000116771.5	AGMAT	chr1	-	15898848	15911605	1.706057	17.996243	40.722347
ENSG00000162458.8	FBLIM1	chr1	+	16083102	16113089	0.010137	0.022022	0.049833
ENSG00000162461.7	SLC25A34	chr1	+	16062900	16067891	0.333734	0.725031	1.640619
ENSG00000116786.7	PLEKHM2	chr1	+	16010827	16061264	3.549852	92.311363	208.884476
ENSG00000173641.13	HSPB7	chr1	-	16340523	16346089	0.081911	0.177950	0.402670
ENSG00000186510.7	CLCNKA	chr1	+	16345370	16360545	0.010016	0.021760	0.049238
ENSG00000142632.11	ARHGEF19	chr1	-	16524349	16539140	0.446497	4.097618	9.272194
ENSG00000065526.6	SPEN	chr1	+	16174359	16266955	2.055470	36.350605	82.255058
ENSG00000204377.3	C1orf134	chr1	-	16555368	16556038	5.734725	12.458588	28.191605
ENSG00000132881.6	RSG1	chr1	-	16558195	16563446	1.005977	7.732763	17.497890
ENSG00000142627.9	EPHA2	chr1	-	16450832	16482582	0.101332	2.049315	4.637242
ENSG00000116809.7	ZBTB17	chr1	-	16268364	16302627	2.129971	75.641441	171.163345
ENSG00000189337.11	KAZN	chr1	+	14925200	15444539	0.012905	0.032396	0.073307
ENSG00000037637.6	FBXO42	chr1	-	16573334	16678949	1.138081	41.851498	94.702614
ENSG00000117122.9	MFAP2	chr1	-	17300997	17307330	0.023997	0.052133	0.117968
ENSG00000157191.15	NECAP2	chr1	+	16767167	16786573	14.664053	297.750336	673.756958
ENSG00000159363.13	ATP13A2	chr1	-	17312453	17338423	2.241269	42.546322	96.274879
ENSG00000055070.12	SZRD1	chr1	+	16679070	16724640	14.281493	417.764099	945.327026
ENSG00000187144.7	SPATA21	chr1	-	16713612	16763919	0.026303	0.347723	0.786837
ENSG00000159339.9	PADI4	chr1	+	17634690	17690499	0.010209	1.751951	3.964357
ENSG00000269468.1	AC004824.2	chr1	-	17655507	17676070	0.000000	0.000000	0.000000
ENSG00000117115.8	PADI2	chr1	-	17393256	17445948	0.069281	2.823586	6.389281
ENSG00000117118.5	SDHB	chr1	-	17345217	17380665	8.498242	578.220276	1308.411377
ENSG00000058453.12	CROCC	chr1	+	17066768	17299474	0.012555	0.049819	0.112732
ENSG00000117148.6	ACTL8	chr1	+	18081808	18153558	0.004237	0.009205	0.020829
ENSG00000074964.12	ARHGEF10L	chr1	+	17866330	18024369	0.011940	0.494865	1.119794
ENSG00000179051.9	RCC2	chr1	-	17733256	17766220	20.687984	339.831268	768.978699
ENSG00000179002.5	TAS1R2	chr1	-	19166093	19186176	0.000000	0.000000	0.000000
ENSG00000255275.3	RP13-279N23.2	chr1	-	19175767	19247615	0.000979	0.004769	0.010791
ENSG00000159423.12	ALDH4A1	chr1	-	19197926	19229275	2.351573	58.456478	132.276779
ENSG00000169991.6	IFFO2	chr1	-	19230775	19283180	0.250288	4.383482	9.919054
ENSG00000117154.7	IGSF21	chr1	+	18434240	18704977	0.001610	0.003498	0.007915
ENSG00000211454.9	AKR7L	chr1	-	19592478	19600568	0.215603	0.468394	1.059893
ENSG00000162482.4	AKR7A3	chr1	-	19609052	19615744	0.044972	0.097701	0.221080
ENSG00000053371.8	AKR7A2	chr1	-	19630459	19638640	9.853393	131.960846	298.604309
ENSG00000040487.8	PQLC2	chr1	+	19638820	19655794	1.879573	35.547462	80.437683
ENSG00000127481.10	UBR4	chr1	-	19401000	19536770	3.126268	223.311172	505.314117
ENSG00000127463.9	EMC1	chr1	-	19542158	19578046	4.134447	52.978931	119.882057
ENSG00000053372.4	MRTO4	chr1	+	19578033	19586622	27.486507	222.274109	502.967468
ENSG00000158748.3	HTR6	chr1	+	19991780	20006055	0.111884	0.249014	0.563476
ENSG00000187980.6	PLA2G2C	chr1	-	20487746	20503917	0.009399	0.020419	0.046205
ENSG00000117215.10	PLA2G2D	chr1	-	20438432	20446050	0.099094	0.215280	0.487141
ENSG00000162543.5	UBXN10	chr1	+	20512578	20522541	0.053392	0.115993	0.262472
ENSG00000158816.11	VWA5B1	chr1	+	20617412	20681387	0.002376	0.005162	0.011680
ENSG00000162545.5	CAMK2N1	chr1	-	20808884	20812713	0.079112	0.171869	0.388910
ENSG00000169914.5	OTUD3	chr1	+	20209006	20239438	0.729626	2.406005	5.444367
ENSG00000127472.6	PLA2G5	chr1	+	20354672	20417683	0.012061	0.026202	0.059291
ENSG00000158825.5	CDA	chr1	+	20915441	20945401	0.010147	0.022044	0.049882
ENSG00000090432.5	MUL1	chr1	-	20825943	20834654	10.738636	83.383842	188.683029
ENSG00000270136.1	NBL1	chr1	+	19923473	19984549	0.333531	26.393244	59.723293
ENSG00000173436.9	MINOS1	chr1	+	19923477	19956314	4.075203	338.387665	765.712097
ENSG00000158747.9	NBL1	chr1	+	19967048	19984945	0.028973	0.062943	0.142430
ENSG00000158828.5	PINK1	chr1	+	20959948	20978004	3.176897	18.065104	40.878170
ENSG00000162542.9	TMCO4	chr1	-	20008706	20126438	0.565896	46.275776	104.713982
ENSG00000077549.13	CAPZB	chr1	-	19665267	19812066	4.178028	836.705688	1893.318604
ENSG00000117245.8	KIF17	chr1	-	20990507	21044510	0.011203	0.024338	0.055073
ENSG00000189410.7	SH2D5	chr1	-	21046225	21059330	0.214923	1.623691	3.674130
ENSG00000244038.4	DDOST	chr1	-	20978270	20988000	84.792480	889.932068	2013.760498
ENSG00000127483.13	HP1BP3	chr1	-	21069154	21113816	4.639231	232.391251	525.860718
ENSG00000076864.15	RAP1GAP	chr1	-	21922708	21995801	0.029436	0.524841	1.187624
ENSG00000142794.13	NBPF3	chr1	+	21766621	21811498	0.059151	0.179417	0.405988
ENSG00000117298.10	ECE1	chr1	-	21543740	21671997	1.173249	72.666176	164.430832
ENSG00000075151.15	EIF4G3	chr1	-	21132963	21503377	0.530096	73.892525	167.205872
ENSG00000187942.7	LDLRAD2	chr1	+	22138758	22151714	0.000000	0.000000	0.000000
ENSG00000142798.12	HSPG2	chr1	-	22148738	22263790	0.166181	7.820217	17.695782
ENSG00000090686.11	USP48	chr1	-	22004791	22110099	4.655780	263.890411	597.137817
ENSG00000162552.9	WNT4	chr1	-	22446461	22470462	0.006333	0.185882	0.420618
ENSG00000227868.2	RP4-805N21.1	chr1	-	23337327	23342343	0.030297	0.065820	0.148938
ENSG00000184677.12	ZBTB40	chr1	+	22778344	22857650	0.391260	9.252183	20.936069
ENSG00000070831.11	CDC42	chr1	+	22379120	22419437	16.361113	679.085449	1536.651611
ENSG00000133216.12	EPHB2	chr1	+	23037332	23241818	0.003431	0.007454	0.016867
ENSG00000169641.9	LUZP1	chr1	-	23410516	23504301	0.617994	14.762033	33.403900
ENSG00000004487.11	KDM1A	chr1	+	23345941	23410182	5.976174	274.940399	622.142029
ENSG00000204219.5	TCEA3	chr1	-	23707554	23751233	0.094894	6.447790	14.590221
ENSG00000125945.9	ZNF436	chr1	-	23685941	23695935	1.500650	3.260136	7.377116
ENSG00000249087.3	C1orf213	chr1	+	23695490	23698332	0.906437	2.198072	4.973852
ENSG00000007968.6	E2F2	chr1	-	23832922	23857712	2.378192	7.211672	16.318752
ENSG00000088280.13	ASAP3	chr1	-	23755056	23810685	0.018172	0.421307	0.953345
ENSG00000117318.8	ID3	chr1	-	23884409	23886285	69.108971	233.143143	527.562134
ENSG00000197880.4	MDS2	chr1	+	23907985	23967058	0.057606	0.125148	0.283188
ENSG00000125944.12	HNRNPR	chr1	-	23630264	23670829	5.987783	244.244080	552.681641
ENSG00000011007.7	TCEB3	chr1	+	24069645	24088549	10.168632	79.253624	179.337097
ENSG00000057757.5	PITHD1	chr1	+	24104895	24114722	23.826918	311.455627	704.769592
ENSG00000011009.6	LYPLA2	chr1	+	24117460	24122029	4.224704	15.729692	35.593540
ENSG00000117308.10	GALE	chr1	-	24122089	24127271	29.750938	225.547684	510.374969
ENSG00000179163.11	FUCA1	chr1	-	24171567	24194784	3.354165	80.332115	181.777527
ENSG00000117305.10	HMGCL	chr1	-	24128375	24165110	4.916543	256.553528	580.535767
ENSG00000188822.6	CNR2	chr1	-	24197016	24285549	0.369760	12.025619	27.211870
ENSG00000189266.7	PNRC2	chr1	+	24285599	24289952	29.743729	131.417236	297.374237
ENSG00000142677.3	IL22RA1	chr1	-	24446261	24469611	0.012762	0.027725	0.062737
ENSG00000185436.7	IFNLR1	chr1	-	24480647	24514449	1.310034	18.647896	42.196926
ENSG00000188529.10	SRSF10	chr1	-	24291294	24307417	4.104765	53.288803	120.583237
ENSG00000117602.6	RCAN3	chr1	+	24829387	24863506	0.080070	0.173951	0.393620
ENSG00000158055.11	GRHL3	chr1	+	24645812	24690972	0.170167	3.299214	7.465544
ENSG00000001460.13	STPG1	chr1	-	24683489	24743424	0.063688	2.362255	5.345370
ENSG00000001461.12	NIPAL3	chr1	+	24742284	24799466	1.244963	39.115368	88.511230
ENSG00000133226.12	SRRM1	chr1	+	24958207	24999758	3.302663	122.519302	277.239746
ENSG00000169504.10	CLIC4	chr1	+	25071848	25170815	2.120463	108.816589	246.232910
ENSG00000117614.5	SYF2	chr1	-	25549170	25558993	9.181031	151.165115	342.060211
ENSG00000020633.14	RUNX3	chr1	-	25226002	25291612	7.355337	224.351654	507.668549
ENSG00000204178.5	TMEM57	chr1	+	25757388	25826700	1.268972	47.133007	106.653755
ENSG00000157978.7	LDLRAP1	chr1	+	25870071	25895377	2.537215	41.924572	94.867966
ENSG00000182749.5	PAQR7	chr1	-	26187701	26197744	4.523369	27.752338	62.798687
ENSG00000117643.10	MAN1C1	chr1	+	25943959	26112698	0.009610	0.751470	1.700446
ENSG00000162430.12	SEPN1	chr1	+	26126667	26144713	0.130257	2.487772	5.629394
ENSG00000255054.3	RP1-317E23.6	chr1	+	26137961	26150235	0.108688	0.448053	1.013865
ENSG00000117640.13	MTFR1L	chr1	+	26145131	26159432	5.669068	77.832970	176.122391
ENSG00000223474.2	AL020996.1	chr1	-	26145212	26147288	0.000043	0.000093	0.000211
ENSG00000127423.6	AUNIP	chr1	-	26158414	26185903	1.148378	32.556065	73.668678
ENSG00000117616.13	C1orf63	chr1	-	25568728	25664704	0.730609	103.181030	233.480621
ENSG00000187010.14	RHD	chr1	+	25598884	25656936	0.000000	0.000000	0.000000
ENSG00000183726.6	TMEM50A	chr1	+	25664408	25688852	10.156264	207.009842	468.427063
ENSG00000188672.12	RHCE	chr1	-	25688740	25756683	0.055174	0.119865	0.271232
ENSG00000142676.8	RPL11	chr1	+	24018269	24022915	1380.807495	21895.544922	49545.785156
ENSG00000175087.5	PDIK1L	chr1	+	26437664	26452034	0.942372	4.018032	9.092103
ENSG00000188782.3	CATSPER4	chr1	+	26517052	26529459	0.024500	0.053226	0.120441
ENSG00000142684.7	ZNF593	chr1	+	26496362	26498551	31.987171	81.458900	184.327225
ENSG00000142675.12	CNKSR1	chr1	+	26503894	26516377	0.247716	2.041434	4.619407
ENSG00000130695.9	CEP85	chr1	+	26560691	26605299	2.082234	64.530830	146.021988
ENSG00000117632.16	STMN1	chr1	-	26210672	26233482	53.803288	1638.275635	3707.131348
ENSG00000158006.9	PAFAH2	chr1	-	26286258	26324648	0.916861	22.558163	51.045177
ENSG00000176092.9	AIM1L	chr1	-	26648350	26680621	0.037802	0.915614	2.071875
ENSG00000117682.12	DHDDS	chr1	+	26758773	26797785	1.541348	76.585609	173.299850
ENSG00000198830.6	HMGN2	chr1	+	26798941	26802463	8.708128	21.655239	49.002018
ENSG00000142669.9	SH3BGRL3	chr1	+	26605667	26608007	170.533417	574.028381	1298.925781
ENSG00000158062.16	UBXN11	chr1	-	26607819	26644854	1.704165	27.429228	62.067543
ENSG00000169442.4	CD52	chr1	+	26644448	26647014	224.120636	2654.760254	6007.258301
ENSG00000117676.9	RPS6KA1	chr1	+	26856252	26901521	7.858022	319.982178	724.063721
