Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
ENSG00000131584.14	ACAP3	chr1	-	1227756	1244989	3.066745	36.230976	91.775375
ENSG00000169972.7	PUSL1	chr1	+	1243947	1247057	7.957771	38.823154	98.341537
ENSG00000127054.13	CPSF3L	chr1	-	1246965	1260071	16.540733	226.231079	573.057800
ENSG00000221978.7	CCNL2	chr1	-	1321091	1334708	8.842739	115.427406	292.384979
ENSG00000235098.4	ANKRD65	chr1	-	1353800	1357149	0.089552	0.187508	0.474971
ENSG00000179403.10	VWA1	chr1	+	1370241	1378262	0.621229	1.300760	3.294909
ENSG00000215915.5	ATAD3C	chr1	+	1385069	1405538	0.054120	0.113319	0.287045
ENSG00000160072.14	ATAD3B	chr1	+	1407143	1433228	3.299597	53.905281	136.545517
ENSG00000224870.3	RP4-758J18.2	chr1	+	1334902	1337426	13.398763	45.138149	114.337822
ENSG00000242485.1	MRPL20	chr1	-	1337288	1342693	34.798595	454.507660	1151.296997
ENSG00000205090.4	TMEM240	chr1	-	1470554	1475833	0.056629	0.118573	0.300352
ENSG00000197785.9	ATAD3A	chr1	+	1447531	1470067	7.165895	124.909943	316.404877
ENSG00000215014.3	AL645728.1	chr1	+	1510355	1511373	0.147203	0.308221	0.780743
ENSG00000228594.1	C1orf233	chr1	-	1533392	1535476	1.575540	3.298944	8.356437
ENSG00000160075.10	SSU72	chr1	-	1477053	1510249	8.245444	413.297302	1046.908447
ENSG00000197530.8	MIB2	chr1	+	1550795	1565990	2.212318	27.886791	70.639023
ENSG00000008130.11	NADK	chr1	-	1682671	1711896	6.602328	143.424042	363.302277
ENSG00000189409.8	MMP23B	chr1	+	1567474	1570639	0.022531	0.233016	0.590245
ENSG00000248333.3	CDK11B	chr1	-	1570603	1590473	2.605356	40.724110	103.156761
ENSG00000189339.7	SLC35E2B	chr1	-	1592939	1624167	0.669541	2.803751	7.102080
ENSG00000008128.18	CDK11A	chr1	-	1634169	1655766	1.506970	54.284138	137.505173
ENSG00000215790.2	SLC35E2	chr1	-	1656277	1677431	2.045673	13.476231	34.136150
ENSG00000169885.5	CALML6	chr1	+	1846266	1848735	0.059109	0.123765	0.313506
ENSG00000067606.11	PRKCZ	chr1	+	1981909	2116834	0.061861	6.650465	16.846054
ENSG00000162585.11	C1orf86	chr1	-	2115903	2144159	1.839852	121.664017	308.182709
ENSG00000269554.1	AL590822.2	chr1	+	2121237	2123179	0.000000	0.000000	0.000000
ENSG00000203301.2	AL590822.1	chr1	-	2143360	2145620	0.000000	0.000000	0.000000
ENSG00000157933.9	SKI	chr1	+	2160134	2241558	1.138663	30.479849	77.207405
ENSG00000116151.8	MORN1	chr1	-	2252692	2323146	0.299433	3.089905	7.826927
ENSG00000269753.1	AL589739.1	chr1	+	2258581	2259042	0.000000	0.000000	0.000000
ENSG00000197921.5	HES5	chr1	-	2460184	2461684	0.699534	1.680153	4.255936
ENSG00000149527.12	PLCH2	chr1	+	2357419	2436969	0.026348	0.055169	0.139746
ENSG00000157881.9	PANK4	chr1	-	2439972	2458039	4.289344	65.882507	166.884613
ENSG00000157916.13	RER1	chr1	+	2323267	2335190	13.896054	232.284821	588.392273
ENSG00000157911.5	PEX10	chr1	-	2336236	2345236	7.020664	64.877083	164.337784
ENSG00000078369.12	GNB1	chr1	-	1716729	1822495	10.818682	760.202820	1925.642212
ENSG00000157870.10	FAM213B	chr1	+	2517930	2522908	10.913411	57.371117	145.324707
ENSG00000142606.11	MMEL1	chr1	-	2522078	2564481	0.000000	0.000000	0.000000
ENSG00000157873.13	TNFRSF14	chr1	+	2487078	2496821	17.800978	195.579971	495.416534
ENSG00000158109.10	TPRG1L	chr1	+	3541566	3546691	17.021544	74.346466	188.324356
ENSG00000162591.11	MEGF6	chr1	-	3406484	3528059	0.004072	0.068816	0.174317
ENSG00000235169.3	SMIM1	chr1	+	3689352	3692546	0.110642	0.231668	0.586829
ENSG00000162592.4	CCDC27	chr1	+	3668962	3688209	0.015586	0.032635	0.082666
ENSG00000215912.7	TTC34	chr1	-	2567415	2718286	0.014874	0.031144	0.078890
ENSG00000142611.11	PRDM16	chr1	+	2985732	3355185	0.001207	0.002527	0.006402
ENSG00000130764.5	LRRC47	chr1	-	3696784	3713068	10.714686	138.739334	351.435608
ENSG00000169598.11	DFFB	chr1	+	3773845	3801993	0.757100	14.951222	37.872402
ENSG00000116198.8	CEP104	chr1	-	3728645	3773778	2.642302	47.692528	120.808220
ENSG00000116213.11	WRAP73	chr1	-	3547331	3569325	3.255842	88.992462	225.423599
ENSG00000078900.9	TP73	chr1	+	3569084	3652765	1.421076	40.960690	103.756042
ENSG00000198912.6	C1orf174	chr1	-	3805689	3816857	10.780723	142.499512	360.960419
ENSG00000116254.13	CHD5	chr1	-	6161853	6240183	0.015325	0.110323	0.279455
ENSG00000158292.6	GPR153	chr1	-	6307406	6321035	1.331054	4.053985	10.269002
ENSG00000173662.15	TAS1R1	chr1	+	6615241	6639817	0.006103	0.012779	0.032369
ENSG00000116251.5	RPL22	chr1	-	6241329	6269449	13.659128	341.638611	865.392395
ENSG00000158286.8	RNF207	chr1	+	6265535	6281359	1.235751	22.421497	56.795082
ENSG00000116237.11	ICMT	chr1	-	6281253	6296032	17.234045	123.485153	312.795807
ENSG00000204859.7	ZBTB48	chr1	+	6640061	6649340	4.329565	34.235344	86.720314
ENSG00000131697.13	NPHP4	chr1	-	5922871	6052533	0.224708	8.398288	21.273399
ENSG00000069424.10	KCNAB2	chr1	+	6051526	6161253	4.775651	328.286133	831.569763
ENSG00000268332.1	AL035406.1	chr1	-	6100630	6101399	0.037649	0.078831	0.199685
ENSG00000097021.14	ACOT7	chr1	-	6324333	6454451	1.485485	157.890915	399.947784
ENSG00000069812.7	HES2	chr1	-	6472478	6484730	0.280666	0.587672	1.488612
ENSG00000187017.10	ESPN	chr1	+	6484848	6521430	0.020091	0.042068	0.106560
ENSG00000215788.5	TNFRSF25	chr1	-	6521211	6526255	0.027156	0.056861	0.144032
ENSG00000171680.16	PLEKHG5	chr1	-	6526152	6580121	0.034382	0.165318	0.418761
ENSG00000162408.10	NOL9	chr1	-	6581407	6614595	4.632158	52.532207	133.067444
ENSG00000162413.12	KLHL21	chr1	-	6650784	6674667	3.693639	37.881104	95.955246
ENSG00000116273.5	PHF13	chr1	+	6673745	6684093	8.693342	48.503983	122.863693
ENSG00000049245.8	VAMP3	chr1	+	7831329	7841492	4.099529	33.652725	85.244507
ENSG00000049249.4	TNFRSF9	chr1	-	7979907	8000926	0.836105	18.464476	46.771698
ENSG00000041988.11	THAP3	chr1	+	6684926	6695646	2.313390	35.074669	88.846375
ENSG00000007923.11	DNAJC11	chr1	-	6694228	6761984	3.873820	152.419128	386.087402
ENSG00000049246.10	PER3	chr1	+	7844380	7905237	0.371345	8.504628	21.542767
ENSG00000049247.9	UTS2	chr1	-	7903143	7913572	0.014382	0.030114	0.076280
ENSG00000162426.10	SLC45A1	chr1	+	8377886	8404227	0.005694	0.011922	0.030200
ENSG00000116285.8	ERRFI1	chr1	-	8064464	8086368	0.022085	0.770637	1.952074
ENSG00000116288.8	PARK7	chr1	+	8014351	8045565	19.300915	1255.887817	3181.244385
ENSG00000142599.13	RERE	chr1	-	8412457	8877702	0.691761	94.528931	239.447815
ENSG00000171735.14	CAMTA1	chr1	+	6845384	7829766	0.048766	137.124207	347.344360
ENSG00000180758.10	GPR157	chr1	-	9160364	9189229	2.263427	49.738613	125.991089
ENSG00000142583.13	SLC2A5	chr1	-	9095166	9148537	2.511058	69.588066	176.271027
ENSG00000171612.5	SLC25A33	chr1	+	9599541	9642831	0.704183	1.474454	3.734885
ENSG00000049239.8	H6PD	chr1	+	9294834	9331396	8.112415	48.782410	123.568947
ENSG00000188807.8	TMEM201	chr1	+	9648932	9674935	4.190228	54.281765	137.499191
ENSG00000171621.9	SPSB1	chr1	+	9352939	9429591	0.146022	0.305748	0.774480
ENSG00000162444.11	RBP7	chr1	+	10057264	10076078	0.007972	0.016692	0.042282
ENSG00000178585.10	CTNNBIP1	chr1	-	9908334	9970394	0.423882	37.761280	95.651733
ENSG00000162441.7	LZIC	chr1	-	9982173	10003465	1.686793	36.188679	91.668236
ENSG00000173614.9	NMNAT1	chr1	+	10003486	10045559	1.087436	23.353382	59.155609
ENSG00000171608.11	PIK3CD	chr1	+	9711790	9789172	13.629251	417.757629	1058.206787
ENSG00000179840.5	C1orf200	chr1	-	9712668	9714644	0.406617	0.898758	2.276611
ENSG00000171603.12	CLSTN1	chr1	-	9789084	9884584	3.637579	150.219345	380.515198
ENSG00000054523.12	KIF1B	chr1	+	10270863	10441661	0.748873	36.590481	92.686028
ENSG00000130939.14	UBE4B	chr1	+	10092890	10241297	1.634726	102.557129	259.783752
ENSG00000175279.16	APITD1	chr1	+	10490159	10512210	1.003848	54.572475	138.235565
ENSG00000251503.3	APITD1-CORT	chr1	+	10490159	10512210	0.055959	2.845199	7.207070
ENSG00000241563.2	CORT	chr1	+	10509776	10511959	0.038145	0.079870	0.202316
ENSG00000142657.16	PGD	chr1	+	10458649	10480201	15.627416	509.462738	1290.501587
ENSG00000175262.10	C1orf127	chr1	-	11006528	11042094	0.044283	0.092722	0.234871
ENSG00000074800.9	ENO1	chr1	-	8921061	8939308	492.665436	10466.354492	26511.941406
ENSG00000130940.10	CASZ1	chr1	-	10696661	10856707	0.344172	16.531576	41.875538
ENSG00000160049.7	DFFA	chr1	-	10516579	10532583	14.069526	149.585968	378.910828
ENSG00000142655.8	PEX14	chr1	+	10532345	10690815	0.438053	58.902988	149.205032
ENSG00000120948.11	TARDBP	chr1	+	11072414	11085796	23.380239	260.130280	658.926636
ENSG00000009724.12	MASP2	chr1	-	11086580	11107290	0.783216	1.639937	4.154065
ENSG00000116649.5	SRM	chr1	-	11114641	11120081	105.523788	963.046997	2439.459473
ENSG00000171824.9	EXOSC10	chr1	-	11126675	11159938	9.765474	232.281769	588.384521
ENSG00000116661.9	FBXO2	chr1	-	11708424	11715842	0.105090	0.956031	2.421688
ENSG00000132879.9	FBXO44	chr1	+	11714432	11723384	3.780265	34.479794	87.339523
ENSG00000120942.9	UBIAD1	chr1	+	11333263	11356106	3.724009	49.273556	124.813049
ENSG00000204624.6	PTCHD2	chr1	+	11539223	11597641	0.010271	0.021506	0.054476
ENSG00000116663.6	FBXO6	chr1	+	11724181	11734411	6.513915	83.182129	210.705643
ENSG00000162490.6	DRAXIN	chr1	+	11751786	11785914	0.004395	0.009202	0.023310
ENSG00000116670.10	MAD2L2	chr1	-	11734537	11751707	5.735128	192.059631	486.499268
ENSG00000177674.11	AGTRAP	chr1	+	11796141	11814859	0.898771	26.880310	68.089546
ENSG00000175206.6	NPPA	chr1	-	11905766	11908402	1.665529	3.487368	8.833726
ENSG00000198793.8	MTOR	chr1	-	11166592	11322564	2.885241	112.372002	284.645447
ENSG00000171819.4	ANGPTL7	chr1	+	11249398	11256038	0.000000	0.000000	0.000000
ENSG00000215910.3	C1orf167	chr1	+	11821844	11849642	0.014135	0.029597	0.074970
ENSG00000177000.6	MTHFR	chr1	-	11845780	11866977	3.287523	16.023987	40.589783
ENSG00000011021.17	CLCN6	chr1	+	11866207	11903201	2.716805	29.360580	74.372223
ENSG00000116691.6	MIIP	chr1	+	12079523	12092102	8.613337	143.473282	363.427002
ENSG00000116685.11	KIAA2013	chr1	-	11979648	11986485	20.034716	99.295067	251.520721
ENSG00000083444.12	PLOD1	chr1	+	11994262	12035595	7.453916	219.574600	556.196472
ENSG00000116688.12	MFN2	chr1	+	12040238	12073571	12.686322	201.578201	510.610474
ENSG00000120949.10	TNFRSF8	chr1	+	12123434	12204264	7.136802	294.579926	746.189697
ENSG00000028137.12	TNFRSF1B	chr1	+	12227060	12269285	8.444107	184.424652	467.159424
ENSG00000162496.4	DHRS3	chr1	-	12627939	12677737	0.077875	3.184892	8.067536
ENSG00000048707.9	VPS13D	chr1	+	12290124	12572099	0.632905	33.261311	84.253029
ENSG00000171729.9	TMEM51	chr1	+	15479028	15546976	0.309590	18.282955	46.311890
ENSG00000204464.3	C1orf195	chr1	-	15490840	15497813	0.000000	0.000000	0.000000
ENSG00000142621.14	FHAD1	chr1	+	15573768	15726858	0.009303	0.045801	0.116017
ENSG00000162438.7	CTRC	chr1	+	15764935	15775737	0.013885	0.089194	0.225934
ENSG00000116731.18	PRDM2	chr1	+	14026693	14151574	2.585580	106.817337	270.575134
ENSG00000142615.7	CELA2A	chr1	+	15783223	15798586	0.000000	0.000000	0.000000
ENSG00000215704.5	CELA2B	chr1	+	15792404	15817895	0.052644	0.110229	0.279216
ENSG00000132906.13	CASP9	chr1	-	15817327	15853029	0.430104	12.926130	32.742714
ENSG00000142634.8	EFHD2	chr1	+	15736391	15756839	20.149559	352.598297	893.153992
ENSG00000116138.8	DNAJC16	chr1	+	15853308	15918874	0.900156	14.375022	36.412849
ENSG00000116771.5	AGMAT	chr1	-	15898848	15911605	1.439469	14.403687	36.485458
ENSG00000162458.8	FBLIM1	chr1	+	16083102	16113089	0.005002	0.010473	0.026530
ENSG00000162461.7	SLC25A34	chr1	+	16062900	16067891	0.507011	1.061605	2.689113
ENSG00000197312.7	DDI2	chr1	+	15943995	15995539	5.525733	58.180401	147.374664
ENSG00000215695.1	RSC1A1	chr1	+	15986364	15988217	4.199341	8.792790	22.272699
ENSG00000116786.7	PLEKHM2	chr1	+	16010827	16061264	6.118331	149.094757	377.666565
ENSG00000189337.11	KAZN	chr1	+	14925200	15444539	0.011775	0.199083	0.504291
ENSG00000184908.13	CLCNKB	chr1	+	16370272	16383803	0.013856	0.029012	0.073490
ENSG00000204377.3	C1orf134	chr1	-	16555368	16556038	1.865872	3.906856	9.896317
ENSG00000132881.6	RSG1	chr1	-	16558195	16563446	1.302379	10.163255	25.744173
ENSG00000173641.13	HSPB7	chr1	-	16340523	16346089	0.612538	1.282563	3.248813
ENSG00000186510.7	CLCNKA	chr1	+	16345370	16360545	0.102333	0.214270	0.542759
ENSG00000142632.11	ARHGEF19	chr1	-	16524349	16539140	0.332941	6.507014	16.482681
ENSG00000142627.9	EPHA2	chr1	-	16450832	16482582	0.045729	1.468038	3.718634
ENSG00000116809.7	ZBTB17	chr1	-	16268364	16302627	2.544100	80.457436	203.803818
ENSG00000065526.6	SPEN	chr1	+	16174359	16266955	7.283808	129.474991	327.968414
ENSG00000037637.6	FBXO42	chr1	-	16573334	16678949	1.175390	40.583157	102.799728
ENSG00000055070.12	SZRD1	chr1	+	16679070	16724640	16.091417	471.445312	1194.201050
ENSG00000187144.7	SPATA21	chr1	-	16713612	16763919	0.041584	0.087071	0.220556
ENSG00000157191.15	NECAP2	chr1	+	16767167	16786573	15.463469	295.755981	749.168823
ENSG00000159363.13	ATP13A2	chr1	-	17312453	17338423	4.107392	64.790619	164.118774
ENSG00000142623.8	PADI1	chr1	+	17531621	17572500	0.010983	0.022997	0.058252
ENSG00000159339.9	PADI4	chr1	+	17634690	17690499	0.012016	0.141802	0.359193
ENSG00000269468.1	AC004824.2	chr1	-	17655507	17676070	0.010941	0.022909	0.058029
ENSG00000117115.8	PADI2	chr1	-	17393256	17445948	0.093534	3.750810	9.501041
ENSG00000117118.5	SDHB	chr1	-	17345217	17380665	7.723703	486.342072	1231.935425
ENSG00000058453.12	CROCC	chr1	+	17066768	17299474	0.017237	0.325091	0.823477
ENSG00000009709.7	PAX7	chr1	+	18957500	19075360	0.001273	0.002665	0.006752
ENSG00000179051.9	RCC2	chr1	-	17733256	17766220	21.459200	334.271301	846.730530
ENSG00000074964.12	ARHGEF10L	chr1	+	17866330	18024369	0.007536	0.015779	0.039970
ENSG00000117154.7	IGSF21	chr1	+	18434240	18704977	0.001932	0.004045	0.010247
ENSG00000179002.5	TAS1R2	chr1	-	19166093	19186176	0.000000	0.000000	0.000000
ENSG00000255275.3	RP13-279N23.2	chr1	-	19175767	19247615	0.001380	0.002890	0.007319
ENSG00000159423.12	ALDH4A1	chr1	-	19197926	19229275	1.582136	33.448143	84.726280
ENSG00000169991.6	IFFO2	chr1	-	19230775	19283180	1.011302	37.344852	94.596893
ENSG00000211454.9	AKR7L	chr1	-	19592478	19600568	0.158321	0.331500	0.839712
ENSG00000162482.4	AKR7A3	chr1	-	19609052	19615744	0.130509	0.273266	0.692201
ENSG00000053371.8	AKR7A2	chr1	-	19630459	19638640	11.840946	137.875397	349.247162
ENSG00000040487.8	PQLC2	chr1	+	19638820	19655794	1.698232	21.840214	55.322655
ENSG00000127463.9	EMC1	chr1	-	19542158	19578046	5.861571	67.805939	171.756775
ENSG00000053372.4	MRTO4	chr1	+	19578033	19586622	22.822392	176.216278	446.367126
ENSG00000127481.10	UBR4	chr1	-	19401000	19536770	10.393745	193.941498	491.266174
ENSG00000158748.3	HTR6	chr1	+	19991780	20006055	0.096561	0.202184	0.512146
ENSG00000188257.6	PLA2G2A	chr1	-	20301925	20306932	0.029952	0.062715	0.158861
ENSG00000117215.10	PLA2G2D	chr1	-	20438432	20446050	0.039375	0.082445	0.208839
ENSG00000187980.6	PLA2G2C	chr1	-	20487746	20503917	0.009213	0.019291	0.048864
ENSG00000158786.4	PLA2G2F	chr1	+	20465819	20476879	0.027122	0.056789	0.143851
ENSG00000158816.11	VWA5B1	chr1	+	20617412	20681387	0.002345	0.004910	0.012438
ENSG00000162545.5	CAMK2N1	chr1	-	20808884	20812713	0.428460	0.897131	2.272490
ENSG00000127472.6	PLA2G5	chr1	+	20354672	20417683	0.007126	0.014921	0.037795
ENSG00000158825.5	CDA	chr1	+	20915441	20945401	0.010013	0.588456	1.490596
ENSG00000270136.1	NBL1	chr1	+	19923473	19984549	0.005966	0.012965	0.032841
ENSG00000173436.9	MINOS1	chr1	+	19923477	19956314	1.152631	33.134571	83.931984
ENSG00000158747.9	NBL1	chr1	+	19967048	19984945	1.103276	19.856277	50.297218
ENSG00000169914.5	OTUD3	chr1	+	20209006	20239438	1.442861	12.732960	32.253399
ENSG00000090432.5	MUL1	chr1	-	20825943	20834654	7.998791	55.518703	140.632431
ENSG00000162542.9	TMCO4	chr1	-	20008706	20126438	0.908483	36.885853	93.434219
ENSG00000077549.13	CAPZB	chr1	-	19665267	19812066	6.386208	1203.198608	3047.778809
ENSG00000117245.8	KIF17	chr1	-	20990507	21044510	0.002778	0.005817	0.014734
ENSG00000189410.7	SH2D5	chr1	-	21046225	21059330	0.353175	2.276168	5.765678
ENSG00000158828.5	PINK1	chr1	+	20959948	20978004	1.719468	10.276788	26.031759
ENSG00000244038.4	DDOST	chr1	-	20978270	20988000	58.120819	614.804443	1557.338989
ENSG00000127483.13	HP1BP3	chr1	-	21069154	21113816	4.474345	363.525543	920.833374
ENSG00000142794.13	NBPF3	chr1	+	21766621	21811498	0.004901	0.062273	0.157742
ENSG00000162551.9	ALPL	chr1	+	21835858	21904905	0.005648	0.011826	0.029956
ENSG00000076864.15	RAP1GAP	chr1	-	21922708	21995801	0.009688	0.163069	0.413064
ENSG00000117298.10	ECE1	chr1	-	21543740	21671997	0.516949	37.108482	93.998161
ENSG00000075151.15	EIF4G3	chr1	-	21132963	21503377	1.193665	155.483017	393.848419
ENSG00000187942.7	LDLRAD2	chr1	+	22138758	22151714	0.117526	0.246082	0.623341
ENSG00000142798.12	HSPG2	chr1	-	22148738	22263790	0.165113	7.625663	19.316294
ENSG00000090686.11	USP48	chr1	-	22004791	22110099	4.154942	257.813599	653.058289
ENSG00000162552.9	WNT4	chr1	-	22446461	22470462	0.025560	0.053519	0.135567
ENSG00000227868.2	RP4-805N21.1	chr1	-	23337327	23342343	0.089695	0.187808	0.475729
ENSG00000070831.11	CDC42	chr1	+	22379120	22419437	7.049096	73.347298	185.793396
ENSG00000184677.12	ZBTB40	chr1	+	22778344	22857650	2.014314	33.578480	85.056427
ENSG00000133216.12	EPHB2	chr1	+	23037332	23241818	0.019214	2.687536	6.807701
ENSG00000004487.11	KDM1A	chr1	+	23345941	23410182	5.673488	236.368408	598.736267
ENSG00000169641.9	LUZP1	chr1	-	23410516	23504301	1.924924	44.757946	113.374733
ENSG00000125945.9	ZNF436	chr1	-	23685941	23695935	4.628940	16.850922	42.684460
ENSG00000249087.3	C1orf213	chr1	+	23695490	23698332	4.056982	9.135792	23.141546
ENSG00000204219.5	TCEA3	chr1	-	23707554	23751233	0.010234	0.084889	0.215029
ENSG00000117318.8	ID3	chr1	-	23884409	23886285	42.234512	140.766983	356.571777
ENSG00000007968.6	E2F2	chr1	-	23832922	23857712	2.693476	22.391928	56.720177
ENSG00000125944.12	HNRNPR	chr1	-	23630264	23670829	9.083805	357.447388	905.437012
ENSG00000197880.4	MDS2	chr1	+	23907985	23967058	0.029150	0.061036	0.154607
ENSG00000011007.7	TCEB3	chr1	+	24069645	24088549	10.628517	79.453804	201.261551
ENSG00000057757.5	PITHD1	chr1	+	24104895	24114722	17.197126	214.623642	543.655396
ENSG00000011009.6	LYPLA2	chr1	+	24117460	24122029	3.014796	10.389025	26.316063
ENSG00000117308.10	GALE	chr1	-	24122089	24127271	12.619113	97.922310	248.043457
ENSG00000117305.10	HMGCL	chr1	-	24128375	24165110	2.165742	98.618645	249.807312
ENSG00000179163.11	FUCA1	chr1	-	24171567	24194784	2.703249	59.683464	151.182037
ENSG00000142676.8	RPL11	chr1	+	24018269	24022915	536.590149	8152.987793	20652.039062
ENSG00000188822.6	CNR2	chr1	-	24197016	24285549	1.481095	33.276482	84.291458
ENSG00000189266.7	PNRC2	chr1	+	24285599	24289952	22.290289	143.045166	362.342499
ENSG00000185436.7	IFNLR1	chr1	-	24480647	24514449	0.607528	7.904855	20.023504
ENSG00000117602.6	RCAN3	chr1	+	24829387	24863506	0.065768	0.137708	0.348824
ENSG00000188529.10	SRSF10	chr1	-	24291294	24307417	8.319914	100.755768	255.220779
ENSG00000158055.11	GRHL3	chr1	+	24645812	24690972	0.081473	0.170592	0.432121
ENSG00000001460.13	STPG1	chr1	-	24683489	24743424	0.104346	1.279860	3.241966
ENSG00000001461.12	NIPAL3	chr1	+	24742284	24799466	0.905867	28.413084	71.972153
ENSG00000133226.12	SRRM1	chr1	+	24958207	24999758	9.708038	269.473328	682.593140
ENSG00000169504.10	CLIC4	chr1	+	25071848	25170815	1.724743	91.614685	232.065842
ENSG00000117614.5	SYF2	chr1	-	25549170	25558993	9.150619	141.903061	359.449493
ENSG00000020633.14	RUNX3	chr1	-	25226002	25291612	14.838547	478.710663	1212.604614
ENSG00000157978.7	LDLRAP1	chr1	+	25870071	25895377	1.393027	22.338964	56.586021
ENSG00000204178.5	TMEM57	chr1	+	25757388	25826700	1.715406	51.958870	131.615128
ENSG00000182749.5	PAQR7	chr1	-	26187701	26197744	5.087847	30.851603	78.149078
ENSG00000117643.10	MAN1C1	chr1	+	25943959	26112698	0.018974	0.400447	1.014357
ENSG00000117616.13	C1orf63	chr1	-	25568728	25664704	0.651917	68.266304	172.922913
ENSG00000187010.14	RHD	chr1	+	25598884	25656936	0.000000	0.000000	0.000000
ENSG00000183726.6	TMEM50A	chr1	+	25664408	25688852	9.346120	190.365036	482.206757
ENSG00000188672.12	RHCE	chr1	-	25688740	25756683	0.045618	0.095517	0.241951
ENSG00000162430.12	SEPN1	chr1	+	26126667	26144713	1.176654	9.676079	24.510126
ENSG00000255054.3	RP1-317E23.6	chr1	+	26137961	26150235	0.120123	0.251520	0.637115
ENSG00000117640.13	MTFR1L	chr1	+	26145131	26159432	5.706708	68.870567	174.453552
ENSG00000223474.2	AL020996.1	chr1	-	26145212	26147288	0.005023	0.010517	0.026641
ENSG00000127423.6	AUNIP	chr1	-	26158414	26185903	0.772097	19.472160	49.324223
ENSG00000158008.5	EXTL1	chr1	+	26346375	26362955	0.017912	0.037505	0.095003
ENSG00000175087.5	PDIK1L	chr1	+	26437664	26452034	2.088068	18.811232	47.650047
ENSG00000142684.7	ZNF593	chr1	+	26496362	26498551	16.525597	40.534164	102.675629
ENSG00000158006.9	PAFAH2	chr1	-	26286258	26324648	0.862736	21.863817	55.382442
ENSG00000142675.12	CNKSR1	chr1	+	26503894	26516377	0.210072	0.902866	2.287017
ENSG00000117632.16	STMN1	chr1	-	26210672	26233482	20.073330	541.722351	1372.217285
ENSG00000130695.9	CEP85	chr1	+	26560691	26605299	2.494352	63.556610	160.992950
ENSG00000176092.9	AIM1L	chr1	-	26648350	26680621	0.013944	0.029197	0.073957
ENSG00000117682.12	DHDDS	chr1	+	26758773	26797785	2.260753	92.094643	233.281631
ENSG00000198830.6	HMGN2	chr1	+	26798941	26802463	9.504697	41.950001	106.262024
ENSG00000142669.9	SH3BGRL3	chr1	+	26605667	26608007	118.085724	353.029755	894.247009
ENSG00000158062.16	UBXN11	chr1	-	26607819	26644854	1.021625	20.136555	51.007183
ENSG00000169442.4	CD52	chr1	+	26644448	26647014	85.440773	967.056458	2449.615723
ENSG00000117676.9	RPS6KA1	chr1	+	26856252	26901521	11.099618	406.526276	1029.757080
ENSG00000060642.6	PIGV	chr1	+	27113963	27124889	3.348478	31.633688	80.130150
ENSG00000175793.10	SFN	chr1	+	27189633	27190947	0.919392	1.925069	4.876323
ENSG00000117713.13	ARID1A	chr1	+	27022524	27108595	8.317410	173.707153	440.011322
ENSG00000142751.9	GPN2	chr1	-	27205773	27216788	9.561716	108.058525	273.719177
ENSG00000204160.6	ZDHHC18	chr1	+	27153201	27184093	8.339504	161.138748	408.174744
